evento_id,ip_origen,ip_destino,puerto,duracion_segundos,bytes_transferidos,hora
f5b4a8ba-7976-43f8-b585-ff5a99f2ddf7,113.178.206.166,110.230.13.116,443,2,56133,01:31:04
3e5e08a4-b67e-46cb-84f6-bd8c1a46675c,19.170.216.240,42.43.222.188,443,72,922074,01:38:22
0d6a00c4-350e-412b-a4e4-37c9c501725a,49.113.107.185,211.125.20.253,443,6,400930,09:04:49
7d434e2a-3980-4c76-b6cb-a9e2e6403343,17.87.192.165,69.80.155.36,3306,27,777468,13:35:20
0fb6120c-a130-4692-a68b-a7982bd7cc27,81.112.231.199,70.207.226.182,22,13,320681,05:50:16
3e03522f-f75c-4406-ae0e-d7f28814f676,137.206.30.173,198.33.46.170,443,12,93942,03:59:51
e5a0e634-9976-456f-b0b6-096c414e2fc4,155.125.77.149,23.19.122.72,8080,32,910895,22:01:43
e10395e2-6494-4fac-b86b-3d282b6e8cfc,46.186.130.140,61.35.13.79,80,85,757737,08:09:23
219b3dc2-8d7a-48fa-a733-4f16ffc5bc71,210.68.141.143,164.207.212.115,443,106,654726,04:42:21
991c6111-837a-4737-ab5b-7d20efa1bfd9,95.206.140.86,153.94.210.211,3306,52,433055,13:14:00
2ffc5f8c-2219-4f5a-9b31-3d63e392321f,36.98.196.92,126.165.19.107,22,22,199077,09:22:39
e0f4bb06-b805-4b15-b175-26da83a80ce3,204.22.173.9,39.179.172.30,3306,22,389263,11:06:27
6f434b60-6af8-4998-a495-7c25004f14b4,140.4.74.184,31.243.205.5,443,68,950539,07:48:05
2e653a68-6753-46d1-a910-7f504f5de469,73.189.101.23,52.10.39.30,80,8,152633,02:25:14
b95ecfeb-7517-4f09-b694-4fb911845fe8,173.184.155.12,51.173.19.15,22,34,400046,11:35:03
677b3506-e2fe-47ec-aa1e-0b61a985ce19,48.177.152.15,126.108.2.62,3306,2,400622,09:21:47
348b74bd-9c86-4f3f-87a4-edd9bdc2fe60,93.10.152.97,146.216.127.227,80,113,107805,17:37:22
43615891-180a-4f93-80af-fd886e3aa2bf,41.247.125.42,206.123.212.175,3306,43,106609,02:08:38
946232eb-8855-4923-a8ea-d37d1a25c03e,67.174.135.225,195.87.145.92,3306,32,582493,17:07:21
2880b5b1-319c-4698-b5bd-b8814cca1d29,208.135.197.29,50.59.97.23,80,53,858713,12:34:24
e9620fba-d59c-46e6-928b-d896d0018dad,41.209.21.15,66.244.149.42,443,6,838691,21:38:57
97ae318e-3049-4efc-b4d2-ecb59d1cd501,4.87.93.232,30.201.212.125,80,20,515971,17:00:01
1d856168-f904-45ae-8b8a-41ffca78315d,91.61.24.68,125.187.164.255,80,24,647574,22:54:48
4f0384c9-af2a-496e-a393-4628fee681ec,64.114.44.76,108.164.253.113,80,44,643330,15:10:58
b2efb43e-0ce9-4782-9fb0-4d66c4cce077,25.230.63.180,82.169.185.144,80,10,36282,01:52:54
cf537183-ac78-44b2-ab8a-50654cdfbceb,47.46.198.244,200.29.101.158,443,38,996511,19:42:52
cc3488d7-e11b-4031-8fab-406e8c105c28,140.24.214.157,150.203.51.186,8080,70,725563,22:39:32
24221eb6-8536-4f6c-a220-c3273c5e3880,64.247.210.125,168.82.88.237,80,13,512502,08:16:51
243264a8-be53-4392-bb75-82ccfc16f5fb,23.156.174.97,71.237.15.97,8080,78,14803,19:56:24
38fbc30e-1829-4275-92a2-1b48d5ac050a,173.98.215.216,93.152.172.244,22,3,424980,06:15:04
e438ad94-173e-4140-993f-2ce0dd7e1e10,133.13.155.222,210.23.106.229,3306,175,90304,02:19:59
5b9d06ab-48ba-42b8-b8bc-be1a8c74cea3,15.203.10.196,201.162.231.202,22,86,924821,08:38:11
ae490c71-f4e9-429d-813f-b602513d31fa,28.241.135.242,121.107.203.198,3306,11,634595,14:21:01
a3d250fe-0bf7-4c1f-801e-935063de1649,167.154.46.45,57.186.7.230,443,40,505673,13:30:04
241b1653-fee9-49e2-9b42-387b5227abe2,5.155.26.239,23.153.45.180,8080,15,357778,16:10:27
2d6a8b53-6a7c-4284-a407-87ccf87e8ec0,218.20.107.211,22.212.49.205,8080,0,873985,16:58:31
819c465f-4cbb-42ac-ac8f-82da94ca7364,84.184.99.229,5.27.103.89,443,32,833363,14:01:46
9621f8f1-50d9-4be6-9196-f34023036ced,174.219.27.18,68.48.16.58,22,36,578625,04:04:21
e7504f34-aa6b-47df-97f3-d3c6f04bafea,207.169.61.237,183.12.226.177,443,250,56659,19:09:21
1d8c87f8-1b0c-44a5-af8e-ee346aef499e,196.145.49.218,102.205.32.135,3306,19,972348,08:39:21
8e1cdbdb-0f3d-4335-b56a-646af2b0863e,39.97.231.123,97.226.203.121,80,8,941084,00:51:27
2b0f8f78-87ca-4830-980a-752de51f4e9c,186.163.26.253,221.77.31.117,22,35,662448,18:47:37
13b261da-b59c-468d-bdf2-374fb7b7afcb,150.231.248.40,191.209.112.229,8080,37,17166,10:19:14
b589862d-0610-4ca5-b56c-26eddf9bd86a,182.164.228.219,204.86.40.184,80,8,599385,08:49:11
cc0dbd05-5e05-488d-8618-a370a9ac71dd,90.10.75.108,219.1.53.225,8080,25,730821,06:50:21
116764f5-b7f5-4765-a17c-b30ebbc71370,90.214.221.29,25.216.34.210,8080,33,168284,00:37:16
f7b42f54-92a8-4021-a7ae-aec4d058b91b,35.25.94.79,148.78.200.118,8080,104,998282,15:34:20
11ef6baf-6ce3-4d1c-8451-f3571a161d52,206.47.198.148,165.236.135.22,443,16,360179,14:53:37
408e655f-fc25-4384-a690-be23d4ea5ca6,97.182.37.253,77.45.141.210,3306,66,704390,09:51:49
300c66e3-3f64-4685-ba92-ccfde1586fa6,117.120.234.93,34.31.141.128,8080,76,316245,11:06:40
b676c18c-c4db-4d2d-a51c-b438b5b0c131,77.104.191.115,67.199.109.183,22,19,9422,13:44:29
f9c9fbef-9274-4756-b94c-353b208461f4,147.119.117.88,154.133.208.176,8080,44,463180,12:58:27
05d17492-e6bb-47a6-abce-49b603464df6,47.162.219.116,110.117.84.6,3306,75,216946,22:41:10
bc901728-3583-48b5-950f-cf674c4e488c,55.197.62.81,44.242.169.181,3306,1,163028,02:02:26
d4b57fc7-fc30-4c57-9152-33ceec6e38d7,35.29.250.180,70.108.76.236,3306,24,495665,20:00:09
77963e80-5ac1-4463-9bd3-2e4a736fb4cf,136.98.184.75,102.156.14.203,8080,75,291468,03:19:54
e0ec6295-84d7-4a5c-9f7c-e5ecf8b1070e,3.166.52.178,65.150.36.12,80,57,534801,21:42:00
51b1ebba-0d60-4eaf-9461-5fcec31131a1,182.52.177.228,216.110.203.113,8080,61,365782,02:53:43
13436a7a-bcfb-473c-9554-67d0dfc3fd01,217.161.0.11,217.182.1.89,3306,141,417732,07:35:30
729f00f6-78fb-4bf1-852a-03615e1eca9c,207.69.254.58,37.208.82.210,8080,72,432068,17:03:49
01120c9f-e860-41ea-8bc9-800d1db5227c,85.45.201.235,186.173.87.234,8080,31,179348,18:58:06
b37b4110-a43c-468c-ba25-9fd661ba3cc4,55.161.234.139,85.49.131.239,3306,56,692612,05:51:24
ab4c527e-7079-406e-853f-defd94d32542,186.238.14.101,113.118.228.214,80,114,568308,22:18:11
f6933dfd-e52f-44ca-81f6-c02ff67455ee,223.44.13.40,28.53.174.100,8080,64,964784,16:04:26
9ca8dd5f-7399-4a88-89e7-5cacbcdbecca,183.28.15.145,66.28.69.17,22,144,857298,09:11:19
8d558fa5-a85a-4ee1-9cbf-c40144b5d27f,60.92.218.21,42.50.174.171,8080,50,331111,06:02:32
a2354639-3873-4faf-aba9-59fcec8000cf,177.156.77.22,162.254.243.169,80,68,29826,01:43:13
0a9b25fe-ca98-403c-b689-bcf214b8f3e1,147.157.236.169,194.50.126.181,80,11,400445,08:01:50
9f51e6d7-d335-4476-9668-0e4d9926e86e,89.173.154.43,93.186.168.248,22,49,385283,17:51:11
66442444-030b-4f36-ab67-1b3edb3d2a20,101.100.80.43,209.167.255.113,8080,68,14164,01:00:31
80a47ae2-d7ac-433c-9021-eb4b8548000d,48.185.29.201,179.128.102.127,80,55,629326,04:52:33
d4cf3fc4-893c-4e09-9a73-152259fa3971,215.104.238.182,155.123.82.250,80,47,277341,15:29:30
d0b5861e-adcd-4537-95c3-f62f60e53659,223.174.161.245,82.172.51.156,80,171,361282,18:59:37
0733d515-3ea8-44f7-8292-1d9806d80dfe,184.210.93.232,33.214.59.14,8080,36,901130,01:41:40
99dea1aa-d221-44cc-8a4a-b2fab82ee79e,43.6.37.89,119.217.87.85,8080,4,365584,23:15:55
2e3fded6-e7df-4c14-b415-f751176a2c53,67.56.122.182,134.105.39.80,8080,83,473666,16:22:11
628b7956-7f80-473f-886d-9abca4ec5621,178.152.89.115,158.27.9.9,3306,32,160006,16:06:15
5877245b-0088-4972-859c-1e1d3e1fd1f4,216.250.165.41,165.183.64.150,3306,9,937345,00:14:56
f6ebc36a-cd1d-4b10-8091-69f82bd71694,123.247.128.122,29.125.152.127,80,112,311405,21:56:55
410c3503-f549-48cb-ae16-b7dc4e239556,144.128.127.168,137.130.206.140,22,19,353807,23:36:29
f4261d0b-80af-46cb-9a59-51c5057fd794,32.168.250.149,186.124.100.35,80,139,491921,14:14:51
fc86a225-d17d-4d63-8dc6-68924fb24ee2,220.113.140.252,135.219.146.151,8080,28,63172,02:42:54
9fe1793d-30e6-4a02-a2d6-f5b2930445da,125.245.144.209,115.248.90.175,3306,88,774541,04:23:51
8a7d9fed-2a66-4a9b-ad9e-823dbdf65aa0,199.105.125.52,174.119.138.130,3306,44,589010,18:34:36
e6198584-510f-4b98-a3d5-e77cb7cc3b44,90.65.81.175,94.132.210.174,22,47,466531,14:57:13
e2998ec2-d26c-4cd0-9d0b-77109d805ce4,195.74.211.236,133.191.238.233,443,8,969446,04:30:12
496d9807-cb1a-4b6e-a148-3db5ae0277f2,199.192.201.169,115.128.226.98,3306,22,415620,00:59:30
e71435b9-cd1b-48e1-b526-13afb93338a8,60.66.123.163,19.203.114.166,443,9,631999,19:54:21
30576a7d-01eb-4ce4-8699-baa53fae912c,108.115.253.49,65.6.10.15,22,23,32395,07:12:34
ae807854-75d6-4da0-a3f9-9b3987917db3,188.235.173.84,95.187.108.28,22,60,696784,21:14:24
932cabd1-266d-408f-93aa-2e4930be8402,141.255.10.134,151.58.78.203,443,5,392963,08:44:44
9c23e5c8-652b-4d1f-92cc-159f2e5cafef,210.247.169.46,147.157.51.99,443,54,431557,17:43:31
d84c2c9a-341d-4862-a500-de3548c33a27,46.217.98.252,168.252.158.200,22,66,665007,01:52:13
b366162c-c889-42e8-9a29-c5303fad72e4,39.7.233.17,185.25.104.161,3306,5,466780,11:49:09
b17c0d02-d50b-4e75-83c1-2e877a204244,70.194.214.40,187.50.202.114,443,85,181204,05:15:07
e80fb727-ece1-4b9f-8c94-703ea339aef1,32.144.158.0,28.217.69.199,8080,26,261915,17:38:51
1bbab370-e17f-4713-8656-ba8e636c8477,159.159.170.16,163.186.9.146,80,3,299129,08:10:30
0a34b478-8782-43a3-8691-698c7b3a8797,163.50.65.41,41.239.237.89,443,5,983270,02:43:35
798096c3-b59f-409b-a83d-a58f077b233c,73.182.45.164,89.151.68.134,22,6,916224,21:18:57
7337e7d3-a9b0-41e0-93dd-56023c414742,2.220.170.14,205.221.29.115,8080,178,702783,03:30:51
b89bf669-b0a9-4905-a4d4-f247fed5d7ac,67.100.111.255,113.178.91.116,3306,52,815429,09:33:59
96ef4f65-9b06-44d6-9e16-dce7dd44237c,116.5.178.153,166.29.171.45,8080,237,544956,12:14:09
29b95598-e6a1-4fe6-9ee2-cf7678d3e18b,24.41.18.224,1.172.179.77,443,21,608625,19:19:07
89ec304d-9bda-4fc5-9260-b22006913b15,77.180.196.72,129.206.55.119,3306,2,585471,02:26:25
03ee2967-ef6c-411c-9078-a63bdb930ba0,85.179.56.249,201.31.81.198,3306,3,820770,07:49:55
50d01151-69b0-4912-90bd-9ef4729a67fe,82.195.186.71,114.124.254.19,80,16,885772,15:35:34
3d759675-8367-4b23-8557-95feb0234552,174.180.170.185,159.162.59.213,22,46,387163,13:01:24
0fc19562-e89e-4d2a-8177-c8cfe3e967ba,143.238.39.105,183.123.38.157,22,81,330870,12:53:56
d693d472-0f46-429c-a697-2c512b3e632e,42.81.82.50,186.178.155.222,443,13,718808,09:33:50
476f58cd-c9e0-4399-8087-a93a6fedbeec,144.232.208.90,73.65.49.109,80,33,925270,09:03:47
380aad13-3fff-4a70-98b5-bdde794015e5,29.117.96.182,149.4.160.133,22,133,979112,19:06:28
272f36f6-1fc7-4622-a9f8-2ce044530867,21.157.69.201,119.137.191.143,3306,10,455886,12:40:20
afa9e342-2f1f-4870-85ae-1f4bea26a5da,19.147.61.236,85.53.229.0,8080,19,87831,22:12:26
83b56249-a7f5-434e-b307-19f9a8a7fa44,19.175.11.247,71.67.28.234,3306,44,490145,01:45:18
70577d1e-a2aa-4dd2-859e-3e79e6919d14,147.219.120.190,47.213.205.220,3306,89,277897,00:51:16
a6a61a74-cf7c-4edd-9ae5-707f14685825,116.172.168.26,96.172.83.39,80,97,596000,04:30:28
501116ab-0c12-4ee9-aba8-72680aaa7d31,110.61.219.196,190.168.71.27,8080,176,548307,16:04:10
2e603873-8cce-480f-b04a-1a60b021adcc,104.171.203.135,3.178.48.226,22,183,862143,08:07:55
d7599f15-6e02-448d-92fd-67551c5393b5,81.2.228.167,76.255.64.105,443,21,516185,17:02:51
cbb355ec-f8ae-4b8b-8912-e38a56c6b608,3.237.33.195,208.135.250.150,3306,13,687258,08:18:49
ae5a96f5-e327-4c64-ae2d-fb0e75951fd0,144.155.16.31,28.189.113.186,8080,29,917841,19:08:49
6eba225a-078e-4191-9e3f-e48ff0a76e9e,22.77.78.139,137.170.238.15,80,2,85758,04:21:50
7dd9f554-59a6-409b-8fe8-5e64892b89ca,140.254.39.7,70.14.250.66,443,8,828767,09:32:48
31a3289c-52f2-471e-bcd3-f03d9c1bbdce,168.57.105.17,28.78.164.250,22,5,829233,15:10:23
a72bb110-09ee-482d-8905-9eb328d61cdb,157.91.82.225,193.54.164.123,80,92,488963,06:47:05
04797af2-25a0-4b78-b323-b5e5273f5479,58.158.159.118,39.110.60.185,3306,64,9130,22:27:40
16b908f7-dd12-46f4-8447-28971d52ab7c,203.67.114.78,96.69.231.151,8080,24,863794,09:26:46
d821d6bc-9191-40fe-92b6-5491d93ca74f,149.98.87.13,191.234.29.209,443,48,921026,21:35:54
6335ae36-d8b2-4cce-87d6-b64b76b718fe,189.149.77.162,88.103.72.210,22,128,538976,15:29:27
43cdb5cf-90ca-49d4-ac71-059bad64e9ed,27.155.206.13,12.62.152.1,80,7,681236,21:26:05
ee6e0e30-8834-4439-8c4f-a7d219e27cb4,60.242.134.159,86.100.109.74,80,21,430628,20:18:43
42a317a4-48c2-4323-9618-cbe316c85958,145.59.181.187,109.200.115.28,8080,131,460902,04:19:03
1e8d7f96-775c-48db-954c-a37b82c9f588,219.78.171.112,160.209.60.127,80,11,616497,17:59:32
79f04857-0809-4a87-904c-2b5e935e3e4f,34.174.246.182,135.86.31.16,22,75,902892,09:12:55
c6405d2a-8d66-45a7-9d8d-7e7c074e93c5,60.211.223.129,124.61.100.142,80,9,988380,10:53:15
55bf0bd6-c05c-4061-94e6-cc7636e03f8f,163.181.145.34,12.115.156.123,3306,8,101346,05:21:34
25e81317-458a-4939-b55c-ce48bcd39b1b,138.242.186.70,45.174.254.232,3306,16,382915,11:47:28
7dc5a1bb-4c83-4847-b4a1-fdf9e996e9f9,175.38.11.80,111.33.133.108,8080,33,992721,23:22:15
9e46f6c9-6340-4ddb-9826-b5db177e44cf,180.24.150.16,9.101.226.79,443,77,887380,00:01:36
cf32e4dc-395f-4a6f-84f0-292acb845e9e,74.214.156.204,171.33.168.116,22,39,297056,18:34:24
853d2032-3f5d-4b06-b8ef-bc9bb675c2f3,121.12.198.74,205.179.251.163,8080,36,356390,18:55:56
3817c035-7fd1-4be6-878d-157d7f892799,44.140.248.120,169.214.228.205,22,65,634534,08:18:12
271c1bc1-55a2-486d-895c-df4c91bf0ee4,145.71.75.3,112.249.19.119,443,90,811692,07:12:43
c5fed9db-66e7-407d-ba0d-cd8a71561688,209.254.166.124,191.128.16.173,22,221,580382,01:43:32
f071eb7c-1b42-458b-9a72-426eb92c796a,103.254.69.15,214.171.48.47,443,29,45955,11:56:33
fbae47aa-35b3-4e89-90e1-c293cdd4b452,189.39.221.90,132.171.133.112,8080,8,882942,08:41:02
1d93f3c5-44b1-40f4-b748-94b1d2e236b2,207.221.113.87,44.51.252.22,8080,3,912033,06:16:43
d9b73ffc-07d5-4c91-a306-28e142a14b46,68.215.137.127,10.78.43.93,3306,2,984319,00:25:10
d4b6393d-7356-478f-8752-13fd81eafc5e,176.58.138.38,189.206.136.222,3306,6,810087,00:32:46
9d684d4e-7ce1-4006-9d8f-6ccb9f964444,214.158.80.227,54.239.10.240,3306,19,26752,01:14:51
19d26938-621e-45d0-a64e-41624951ad33,13.239.145.78,165.218.30.195,3306,4,204710,01:55:45
922a2ddf-7918-4812-86d6-ad6ff7e11f77,31.181.47.177,181.161.114.26,3306,58,671507,10:29:52
ca9e1451-9f84-462d-bd82-5aa3bc21128e,162.186.191.19,52.212.140.173,80,9,808973,07:07:41
3f9ccd5d-615d-49ad-bcf1-07be7f8bd133,91.173.149.55,153.159.111.123,443,1,301370,15:24:51
f3f95e7e-9f39-4181-a9b8-072373ccc410,212.52.212.156,49.91.85.88,22,82,648763,19:13:26
8a6257cf-67dc-4b35-95b9-218b427b200a,26.34.11.135,96.98.8.82,443,202,325653,16:11:22
f9d06282-30a8-481f-af98-8ff843ec6a9a,65.135.135.185,13.93.134.229,22,125,175401,09:04:46
8c90d204-1060-430e-9d11-eac12c29a260,8.101.215.24,205.198.81.86,80,124,675566,14:30:40
c095de33-b1af-42fa-b8bc-0f457cc52262,5.137.254.34,93.255.184.29,80,52,717537,15:53:01
8cb6ce75-465b-4f14-a814-d8c045bcc2c0,105.136.41.145,128.48.33.9,3306,2,594393,06:01:01
ba62906c-b397-4e63-8305-831db954a639,169.135.74.197,121.223.157.75,443,69,814178,21:30:26
bcda0e65-8283-4b62-a4dc-a358b5d9d52b,51.53.160.46,212.62.71.120,22,41,393414,22:43:59
b0652f90-a4a0-43aa-b840-1d3e5be90b88,220.41.68.194,180.239.39.59,443,6,926495,01:22:08
3d1bf1c6-3626-4af0-b515-05bb313180b7,169.171.131.208,148.188.223.111,3306,28,291964,16:06:29
a2457a61-5b2a-46c3-a737-ff5b899d9051,219.18.89.108,195.113.33.28,443,31,759393,14:41:54
bc5546f6-e348-4f2f-97c4-e241cbd7f17a,79.207.97.228,120.163.42.230,22,5,442599,09:01:09
36863050-1dd5-489a-815e-8a116de38b3d,17.105.17.182,97.12.231.107,3306,218,668529,17:19:01
790a51eb-780c-404f-94c0-b73508641d69,35.160.24.173,76.92.197.185,3306,89,258560,03:58:29
75cd147f-4222-4bed-b675-f91400aafc34,151.93.34.120,115.241.105.99,443,13,969115,11:21:06
39c866d2-e120-4111-999a-fe5ae53b78e4,202.167.140.43,96.50.121.57,443,49,879980,18:39:25
22674215-e59f-461d-91f7-cee8ba583fa0,211.80.57.33,107.140.204.206,8080,25,125929,09:13:17
14aaa1d4-3dc3-495e-9994-253d75ff965b,52.233.126.160,106.235.244.73,3306,16,673406,19:57:01
50095b41-688b-45b9-a857-63d1b79ee470,5.179.170.77,73.254.144.22,22,70,160089,07:23:00
7c6e7044-033c-434d-9336-4ce15dba24b4,15.164.202.251,69.19.189.224,22,172,511338,13:52:50
907f463a-f02a-4d91-aeb3-c08b5543f308,120.172.203.28,139.0.225.198,8080,26,333542,21:43:58
3c5aec70-c480-4522-953c-5fb466e5346d,124.33.212.208,16.70.92.23,22,36,482954,22:40:59
ae6a418c-9bfa-438f-b958-4a76eb77ed40,92.185.146.174,77.243.246.46,3306,241,400841,22:52:25
816cf684-1083-4f78-b05a-584cba431bdc,190.236.9.36,140.103.139.116,8080,10,846972,02:15:48
1c7813bd-42ef-4f42-a8e8-cb36b6e8673d,128.154.28.154,74.54.154.129,8080,16,77878,17:49:23
e9db4c55-0377-4472-ac3d-e0e6128adf5a,64.71.91.118,180.51.209.209,22,16,568857,22:44:10
11b16525-ac5f-42e1-95ba-a0909169d696,88.255.129.191,78.36.0.222,443,11,80050,13:22:04
e7b3c785-0e4f-4fa2-8b56-cb1c81a47d51,99.60.8.174,176.168.240.25,3306,126,770872,21:09:52
520f33e9-5735-474c-9ada-3d5de8c0b696,130.77.227.84,145.98.189.161,443,146,964845,11:21:17
aef8e241-49c2-4c3f-8303-1620099bf2be,205.239.32.32,138.255.19.224,443,145,313314,21:46:16
a5eed911-6593-4602-9973-9d456fad5cd6,222.178.11.225,190.70.161.208,22,196,203702,19:28:20
4e97613f-18fe-4a5c-b37c-448b5d35ff03,213.255.29.175,179.166.189.107,8080,83,47194,13:23:51
980892d8-5c12-49bc-8994-8c04659a663f,93.180.64.140,139.132.152.3,3306,141,379580,22:11:12
017b832e-8fa9-4f67-8403-7fb6c5b31dbe,140.135.90.43,45.29.212.162,443,61,558574,08:31:55
0e4e293f-cb70-4ba8-83ed-affb8aa9ebe0,157.74.3.157,201.108.67.226,8080,7,742350,07:20:05
1fb7ba00-01b6-44dd-96da-5a0244297e00,57.15.138.172,203.223.226.80,8080,81,712413,23:57:17
c3233a38-c462-4dd9-86d6-63559d071f99,145.239.25.165,218.86.183.54,22,250,55438,14:06:03
48c7cbe4-4345-4c2f-8789-e2986c926154,12.61.88.24,59.168.99.103,80,52,834159,14:24:06
4844e821-cf65-427c-b476-10636db097d6,8.15.65.107,150.246.22.63,3306,46,717294,07:04:29
3c276969-50de-4ca6-a657-976f90a908ae,164.234.80.176,75.97.205.26,8080,39,283610,00:11:50
8180a1a2-5e4d-4a29-9092-bde8a83bd00b,109.60.235.73,141.49.167.190,8080,19,96524,03:41:46
2f8a1e54-c0c4-45e4-b397-815d6a349e74,63.188.176.234,7.198.144.71,3306,18,972747,21:27:43
e20e38c0-2594-4212-9e22-0a04f1db7cf8,27.169.19.105,193.136.127.130,8080,1,400484,07:12:20
e7bbc906-267e-46ff-afd5-460cdbb40953,9.215.224.193,18.132.36.212,8080,170,843201,09:28:28
90f19871-4d13-426f-9c45-9e76383def01,47.122.205.73,73.215.234.220,80,25,740466,14:24:21
85ef6bfd-dbab-408b-ada8-b8bf870a61cb,44.30.43.130,90.23.214.230,8080,80,239633,18:42:41
4e659a38-1b04-4daf-8049-d21991cb4ec9,71.107.139.58,79.179.24.36,443,22,596444,08:21:50
295c7fff-a66b-47ac-bd39-48106465894a,67.69.159.74,221.15.33.146,8080,16,482007,20:41:07
d999b90e-1650-49c9-b397-0d8591581de3,134.195.128.255,88.255.80.197,80,38,654580,15:05:16
eeece4d2-1f54-44d7-88c6-f4b273005c42,71.75.26.111,153.107.221.15,8080,8,446264,08:05:56
096a8986-0965-4c76-8e6b-2cb1200f1a20,156.246.233.56,95.211.198.81,443,27,86695,21:51:01
d7611517-cc92-4244-8dfb-418ad920bc44,49.49.203.99,212.195.211.3,8080,19,586269,21:58:03
01b30be8-b662-408d-b6e5-6d038c7653ca,151.127.219.7,152.37.70.103,8080,60,436565,02:46:59
2a1eb212-aab4-4726-bdd3-764febea1fbf,60.95.90.123,167.77.61.190,22,64,462599,04:40:57
e9f16ff5-e0a3-420e-a460-25011eb8c396,173.36.98.115,132.98.227.249,80,31,604339,11:51:26
630da6f4-a04a-46ab-a5d8-171033214850,90.128.170.81,210.217.13.177,3306,23,223511,11:56:53
d6dc3c5e-5eac-48e4-96b6-04737bac7124,153.129.242.45,55.14.169.98,22,38,579715,22:28:37
edfe0ab3-913c-4b74-96ba-630196396455,33.218.164.108,70.120.203.17,80,62,898244,06:22:28
b6ea7b60-d7e8-4133-ae9a-89d9956b5c66,51.214.30.145,165.237.167.166,80,7,199379,15:15:02
5a5646c7-b047-4a8c-9d77-a0530650c828,24.64.140.167,211.104.103.10,3306,39,154425,02:01:36
e4240e17-e144-43ed-85e7-62ee701504cb,120.31.83.153,129.104.70.29,8080,9,513530,07:37:21
5eede795-7744-49af-90ac-2cd4636efd2d,137.15.105.47,21.131.169.212,80,8,489863,08:50:39
6ae67d49-684e-40af-bf9a-d554b222efbb,53.225.62.100,24.211.135.41,3306,58,434093,03:42:46
59eaa6d5-2bab-4630-bf4c-871d2af5c947,102.27.197.227,161.53.234.213,443,131,653167,17:53:09
5a0ad640-f647-49d4-bb89-e71802853997,70.144.100.2,180.90.14.15,443,33,248042,23:14:54
10d91433-3a27-4c25-8832-934749d0b0ba,6.206.1.134,200.201.35.34,443,12,483870,10:22:02
94bb2231-a268-4660-9ab3-bb6287518b00,182.25.42.165,204.36.147.222,22,32,753923,08:41:00
f76b6f2b-de66-4a58-a165-4aa23f994967,94.21.5.77,209.32.98.193,8080,14,268257,01:56:14
66e6e35b-6160-4be1-a12a-e6e7784d15a8,169.118.249.51,134.204.103.69,22,17,215917,12:50:44
d2146526-d64f-4fce-9d52-e03f123e2a61,68.153.232.198,105.114.40.89,80,15,262527,09:52:04
48c8acd2-d6c2-4a58-97c2-5f211c9bed08,205.123.68.227,106.223.44.14,80,55,632147,13:10:24
16c22175-a6c0-4b16-a408-689dbcb0efdf,196.192.23.59,166.145.185.61,80,16,863983,06:24:03
d2e98682-cc7f-4353-9193-d39664e85667,128.127.183.151,92.193.127.106,443,192,794366,11:21:35
d78f31f7-06e7-438e-9ffd-d26f373b0304,123.88.134.30,85.160.10.20,443,93,597821,15:40:17
eaf8e50d-cd1b-4728-b90e-de4f9490b213,74.37.177.93,2.67.191.198,80,15,246133,08:08:50
dfadf0f2-9e0c-46ec-99c0-6105fd0ed050,52.20.73.255,25.173.248.104,3306,12,372181,15:27:00
3054bec9-6693-451c-be1d-bd27f32ce19a,215.196.190.58,175.89.155.226,22,132,657845,21:18:00
dfcd612a-8353-4954-8ea2-a54b5e19f1c2,107.17.167.88,205.180.186.179,8080,134,92402,16:28:31
689e1e43-112d-4f9e-8d80-cb84b549aa3a,28.51.61.13,9.205.142.75,22,17,681876,09:47:40
89a5741c-2f0f-4c3f-9a37-ae1d824fdac7,34.47.249.192,185.7.168.203,80,108,197210,18:54:13
34bb640f-9700-4d3e-a06a-baa9b835a3b9,159.120.52.208,208.119.152.155,80,303,602967,19:12:05
f27ac98a-dff6-41fe-a7f8-65c2d8558575,105.138.243.74,32.255.176.103,443,6,479145,11:44:43
7efc573d-5a00-4022-be17-fd13255535d5,84.100.139.77,13.218.42.109,8080,0,658801,08:42:20
88f5fe01-77ce-4671-a1f6-10154ba3e227,67.157.252.122,64.191.240.131,8080,52,801662,01:51:50
fc190947-3778-4d95-9af0-15502c4130d3,190.86.255.89,153.199.171.40,22,33,805979,01:11:27
698f3969-6757-4c86-bf61-d0917564fbd6,48.152.170.27,28.216.185.2,80,138,629032,05:34:12
ca46296e-2a09-48b5-a03c-98248dfbba1a,83.255.128.192,58.228.207.56,8080,59,415368,10:41:34
2b750563-1683-47f8-b358-3a1c63220778,69.186.104.166,37.102.7.15,8080,20,6316,19:53:15
5b250eab-f70e-4f77-89e1-22cff726f3e7,101.106.39.64,81.14.201.35,80,20,443382,05:16:45
7838b936-dc1a-4dab-bfeb-301861f488ef,219.221.173.120,88.47.44.194,80,27,781519,02:37:51
142e57aa-a557-4458-bf3c-fdc4e235eb7a,183.160.138.106,142.229.72.20,80,27,963930,11:57:43
1dcd052f-89bc-4970-86a9-c0bdc8c7d05b,34.148.139.154,114.57.226.97,22,14,655568,17:14:24
269aaa0b-cdd8-48df-a8af-c711d67abaf2,77.139.252.93,31.119.200.107,443,28,191081,08:40:42
