pedido_id,latitud,longitud,distrito,peso_kg,tipo_producto
9ad0d250-05d5-41c1-adeb-ad41542db444,-11.929883668812668,-77.13296593323612,North Chadbury,13.46,Electrónica
ee52cfb7-20ae-44ee-89a2-3377a6582f20,-12.13659115446022,-76.9339440161178,Saraburgh,10.21,Alimentos
0f36ed38-2a48-4a1b-bc05-b22dc2189ef9,-12.047065530521433,-77.00879837667887,Ricardoville,3.97,Libros
e0c7dd94-23f2-417b-a2d8-2946344b505d,-12.003868100435485,-76.97030246762023,Lake Eduardoberg,7.28,Alimentos
da3a502f-24f9-484a-a103-4e11287a8f22,-11.989976870277234,-76.87928943501912,Warrenhaven,13.05,Libros
b3c0893f-5d91-4b75-b38b-e27383cc941a,-12.120918154023038,-76.86167735438661,Lake Julie,13.13,Electrónica
21b7eca7-b190-48d2-b160-5bb37241cdee,-12.11350777322909,-77.10919588626918,East Donna,11.08,Electrónica
230249ac-aa1b-4183-8e36-6e8f6969fec7,-11.925589034599618,-76.93572671017039,North Kevinport,2.31,Libros
52f9158f-5123-4d04-83cb-e881492c7ea7,-11.985596066877955,-77.11221696832362,North Michaelfurt,0.62,Electrónica
891efe5c-f68a-47f3-a550-c722cb72228f,-12.198995730611653,-77.08069498650475,New Howard,8.32,Electrónica
69f86936-b948-45b5-ba31-976d4a7ceb45,-11.915462238034957,-77.11653631318612,Austinborough,16.48,Electrónica
bb5095c3-8d31-45d9-94ce-4033fb75afcf,-11.950619415013946,-77.0464763510997,West Carlstad,12.41,Alimentos
fae2c927-78f1-4e80-abc1-50d97aca0e24,-12.136416374904895,-76.93934180672191,Crystalfurt,17.2,Libros
3ab90f06-4e70-4366-809f-35e781feaeb4,-11.904946961625871,-77.15754118536162,Fisherhaven,1.34,Electrónica
2f6b47a1-9cdd-450e-b73a-82cb7c77501f,-12.193000640419873,-76.90944311045294,Michelleshire,10.71,Electrónica
e94bc3b3-b62f-4fd8-9017-244cefcf0980,-12.05977265455329,-76.84315972254706,New Williamville,8.17,Alimentos
e9e8bd02-cf6f-4e25-9c83-d574d713b088,-12.031236013120354,-77.12772119941054,Port Kathymouth,6.07,Ropa
51307046-d42c-4386-91dd-e4b1f0b84685,-11.906934563449736,-77.15845395421647,Port Joannastad,5.09,Libros
7bf4d8d1-c8ca-4388-9a6b-156b21ebbe3e,-12.11432806822842,-77.02116292265127,East Laura,13.37,Alimentos
f29e5602-7d95-4326-8bd0-892e876ba984,-12.061161120709665,-77.09087835295526,Port Jacob,9.44,Ropa
f6fb427f-902e-47ff-ad76-e87bbb48a311,-11.905070376601413,-77.05022122859438,South Mark,1.67,Libros
b0442029-67f3-4f69-9c1f-8e419ecd3eee,-12.079705680033424,-77.09436668191269,Kaitlynside,2.61,Electrónica
f17cdd3c-bc26-4690-9765-f062559c19af,-12.051713140707635,-77.11007721822881,South Jamestown,16.76,Electrónica
166c5c5f-76c6-4dfc-ad36-ed608d91cd2c,-11.908385866660067,-77.11888157029938,Claytonberg,6.8,Electrónica
044888e5-95d9-4f98-81d0-97d07165da50,-12.147227937940587,-77.02025054419744,North Juanchester,12.83,Alimentos
7206ff96-aab6-4705-8fa8-10796903cd77,-11.969596593435744,-76.88813978486579,Kellystad,1.07,Ropa
502f094d-633e-4aff-bda3-512dcbc51f13,-11.94258980757973,-76.8799134085158,North Deborahmouth,19.24,Ropa
59cf2efd-f53d-4d1b-894b-fb8ead3d7486,-11.990993735472156,-77.05263253185485,Port Michelle,13.92,Alimentos
1a8aebd6-2246-4dd6-ad16-0e0e94bba2e9,-12.189865258652604,-77.17308138691382,East Calvinfurt,12.51,Ropa
d70afd99-8d4d-4e15-93ba-ed98434ea667,-12.118228552307126,-77.10354072635297,Lake Colleenstad,17.51,Ropa
0853c646-d6e7-473b-9d70-631af42272e8,-12.107260406700947,-77.02921385966368,Lawsonhaven,14.96,Ropa
a13673e1-d23c-4c95-bda7-22be67ef81c4,-11.922105512086722,-76.95373817429379,Randallside,0.97,Ropa
96dac583-b81a-498d-ae77-a0beded189e8,-12.126223364874205,-76.84314800754622,Rhondatown,10.62,Ropa
7b18b15e-c07f-4cfa-9737-725d3b31cedd,-12.006949081252783,-77.02300985840535,Ebonyview,6.94,Ropa
9070e718-a951-4dab-a05d-6bb78d990938,-12.05314309703186,-77.13225168884475,Matthewfort,4.33,Libros
05a0ef06-1b89-4f1d-84e6-e3954fa5851c,-11.95681604702806,-77.07384265839552,Lake Andrew,15.07,Ropa
8678d5a0-8668-48e6-b263-bb0645731e4c,-11.934863819594225,-76.83733329399331,Michaelland,10.46,Alimentos
078ecc91-6970-4f03-a6f8-978ff6d08933,-12.090671943350742,-77.0978967495403,Jenniferville,17.48,Alimentos
e48aa5c4-3101-4334-94b2-9f7d23f821cf,-12.164426404815272,-76.98881430878485,Lake Anthony,9.13,Electrónica
d04b0ac1-dd3c-481a-bc61-520fe8616472,-11.991873931213608,-76.95829425777164,South Tina,17.22,Electrónica
5af2b47d-8c13-40c9-af70-d4b15cf21dd4,-12.083388544810449,-76.98564438865534,Garcialand,9.53,Ropa
0b6f10ae-805e-4187-8dc9-2699677c27db,-12.1063959010599,-76.9469533732949,Bethshire,3.28,Libros
6907be53-9b34-4a0d-842c-cff0481e1c92,-11.959836979449529,-77.16345959808682,Scottville,9.78,Electrónica
94a49799-787d-4e78-a4e1-97e47ab3d653,-12.005544042668447,-77.08298547658714,Allenmouth,14.51,Electrónica
a2ce08b4-9ebc-4faf-912c-0a7cdb281a0a,-11.98865254795213,-76.83941720483254,Murillobury,11.97,Ropa
b61c7e31-3c25-441c-a0fe-d025d91bd74d,-11.948273494612279,-76.96250280552395,Lewisside,4.5,Alimentos
f25bc272-1395-4737-9f9c-1ff892a1002b,-12.086359594777008,-76.87791291321057,Richardstad,7.25,Libros
c11d01da-748f-4cbc-84d1-fd8dfe30c3a7,-11.981687830883805,-77.16075778422149,Port Darrellhaven,3.82,Electrónica
fc3e9947-84e4-47c9-81db-38e9e19c2b58,-12.108701861615073,-76.94911179097447,Kramerport,14.93,Ropa
dd91a446-c839-48c6-89ec-f53af551b12b,-12.011967470976366,-76.98976640243188,North Jennifer,7.24,Libros
b67800c0-cbe6-4778-9411-c335d754d8e3,-12.165733355903809,-76.814358379855,Harrisonborough,1.02,Libros
ceef9ac4-d927-481c-9e2f-1ac0905eb4b1,-12.026177425564494,-76.94448969326533,Lake Randyside,7.41,Alimentos
462c5818-960f-4002-be19-116573458cfb,-11.99879747229673,-76.83832255833829,Michaelport,1.47,Electrónica
3926deed-4580-4dc9-ba5d-1de48ae0bf2c,-12.132000697843502,-76.898856495164,North Nicolas,16.89,Alimentos
4ba29eab-e5a7-49e8-8515-d62276f1c2f4,-12.155599605323733,-76.86750697378017,Lake Jennifer,1.79,Ropa
15917f6e-e52b-4f27-8b11-b361efdf5f5a,-12.09788429991221,-77.07188944904186,North Juanburgh,1.21,Electrónica
71545938-a770-4b5c-aecd-7636d53a854f,-11.903736830844016,-76.87785650283102,Ronaldbury,14.04,Libros
7e448d83-cc1c-4581-9082-e70fee8d0d60,-12.181275146062887,-77.02659384680486,Nicholashaven,2.0,Ropa
600b7a49-4617-4fa6-9c07-93fb46d90544,-12.168373122454843,-77.13371261272678,Port Nicoleton,5.58,Electrónica
0dca35c4-baa8-4930-a395-0bfc111f5593,-11.901378205720418,-76.9075685440214,Johnmouth,17.94,Libros
af4c83f1-c165-426e-8bab-a9b9da2a42e3,-11.987884274313076,-77.1800963405675,North Anthonyfurt,11.1,Libros
bdcfb3e5-4c55-4474-9e85-bf9303aa9272,-12.001376768370854,-76.86420557395995,Frederickville,19.36,Electrónica
ad699119-99d6-433f-bb4a-36771163ecca,-12.194636474570261,-77.11056550800356,Lake Jenniferland,11.2,Electrónica
7a48566d-67a1-46b4-b016-ea1d337a91c4,-12.009238996016995,-76.837879398789,Toddland,12.0,Alimentos
f3a19b16-7fb8-4cbb-a4df-7fb1309cc484,-11.954341077762084,-76.93597678036707,Ericachester,11.86,Alimentos
37aa2201-f2b3-4579-b60d-b90ce2f8e3e0,-12.050484328513434,-77.07017255840786,Lake Christopherchester,6.06,Alimentos
c00f0c68-d86d-439f-8164-94544bcf9712,-12.042415462563893,-76.881905013974,Lake Patrick,1.67,Alimentos
c429e529-145e-4715-98d6-476c991f27cc,-11.987395162372804,-76.92430914066702,West Lauraborough,13.0,Alimentos
07e0b774-ce5b-46fb-8024-bf66fbc09651,-12.093250923704893,-76.96344037437773,Melissafurt,10.25,Libros
a3c49796-fa38-4736-83c5-0c9c0b0129a6,-12.0290134997397,-76.9141953809649,Maryfort,13.65,Ropa
3b40a1fa-8a97-4cc9-a1df-6214c7722355,-12.186552635776858,-76.87021003218148,East Shannonfurt,3.32,Ropa
1015e3f8-89aa-4b0a-88b2-3c93f7a34c3a,-12.19926423469918,-76.82704897838961,Harperfurt,18.27,Electrónica
fe7139d3-45b7-41f5-95d8-eb097aaddbb3,-11.91452243890002,-77.1010603717814,West Eric,7.73,Ropa
07f60148-da06-4ae1-81ee-fd4fdef63a1c,-12.174005082988902,-77.10584929659773,Jerryside,7.24,Alimentos
2b5bc9e6-2889-455b-b9ee-9e62d900c2c6,-12.019718340173146,-77.03090247090493,Coxburgh,18.42,Alimentos
66a9ef8f-d479-4d53-8082-10065285f219,-12.026583354474235,-77.03198171869813,Lake Justinchester,15.71,Libros
6626ca26-e67c-4b74-923b-e2976ba770ba,-12.190968719775412,-76.90698200607453,Karafort,15.45,Ropa
68a4c65b-72ee-4cac-995f-7ad8dbc4a5c5,-12.189901687059413,-76.90640155952006,East Yolanda,12.14,Electrónica
acb4e14b-e016-4f9f-b02a-bdcfaafd6115,-12.126314568643384,-76.93004831777922,East Nicholas,10.07,Alimentos
111b2097-efec-48f2-acfd-86ed8d614064,-11.951384241634228,-76.99577279921881,East Casey,4.1,Libros
77e5304b-14b0-437f-a6b8-da9ac683e8fd,-12.173175338451752,-76.88128055585541,Veronicaburgh,10.36,Electrónica
9b281535-f614-4af7-913e-a0190e1ff4eb,-12.199238579322035,-77.09221272048964,West Micheal,4.55,Ropa
8642ab15-6a0a-480d-8fc5-bb7dad55349d,-12.117924055102225,-77.02988908592488,Lake Jennifer,2.59,Ropa
3fa2100d-f35f-4573-8040-896ce0a4cf55,-12.166896429895639,-77.05151409246153,Port Scottton,8.47,Electrónica
1d4c6777-adeb-4504-b044-30e3b89269ab,-12.069079119904202,-76.97407661267684,Port Amandahaven,13.34,Alimentos
f07da6e2-8070-4ddf-8f3c-540950e677f2,-11.90956945603352,-76.88791348667043,Shawnview,1.73,Libros
bcd1ef88-1976-41fc-99aa-4d58cb734284,-11.998932685882188,-77.07738161444367,Dawnville,10.8,Libros
b0b032da-2e73-41a7-bdcb-49a08585c927,-11.97616441527338,-76.91944316928651,South John,11.39,Alimentos
7baa74e9-5fa4-47be-b0fc-0726292ed96f,-12.040668368465951,-77.01054652005634,Port Laurenburgh,11.42,Ropa
d17d6305-e858-4685-8996-69d181d470b5,-11.999006694558886,-76.9730394725213,Jamesfurt,14.7,Alimentos
99cc3fc8-e701-4c58-a66a-86a2d2bdd178,-12.184002712810361,-77.00684739980304,Bryanfort,1.04,Electrónica
fc10807a-b83e-4a76-b06a-53f6cad70752,-12.158318709772088,-77.00851461503098,West Matthew,18.95,Electrónica
26b8c9d8-3ad0-44b8-a432-f7b990340e6e,-12.14428749470154,-76.83521139652666,Wilsonmouth,6.04,Electrónica
2ba939de-49c5-4c7c-9ddb-188fa3fce453,-11.943874159540938,-77.02256545260497,North Elizabeth,19.81,Libros
8a941b56-6ae6-4c87-bb19-884ec5aa5f25,-12.11592116487069,-76.8166910295696,West Stephenland,12.59,Alimentos
e97a31e4-f6d3-4a35-810d-61d3ffec4403,-12.034221083572621,-76.86504989900283,Jennyfurt,13.34,Libros
ded3124d-2e65-433e-a5a4-1c70cde00be8,-11.93877729405739,-76.85705466894586,Bakershire,15.45,Libros
e85f4569-76de-4dff-b909-9ddad3642d09,-11.971014622640231,-76.92372547135494,Davisport,0.9,Electrónica
c71e042b-1817-47af-b21e-b30669efdd94,-12.000409211393356,-77.18450636262735,Marquezfort,4.95,Alimentos
d3bf81e5-a368-441f-834a-d5e0522006ca,-12.076877311197332,-76.87871088995117,East Mary,19.42,Ropa
24517de0-8631-4c23-b996-102d7e66cbf6,-11.945512627536274,-76.85586697684064,Christopherhaven,1.49,Alimentos
fd60a534-2137-4d97-9446-bded2cc32814,-12.125619386475593,-77.12463971286655,Port Julieberg,15.66,Alimentos
772d1680-a6e3-43b9-88bc-1bf14c6735fb,-12.050765274771981,-77.16564071990197,West Amy,17.95,Alimentos
8508bc81-392e-4266-b8cf-96ae261b89e6,-12.074562373425579,-77.11729926524843,Millerport,6.63,Alimentos
cf723870-5dd1-4314-92c0-d717f3c47a1f,-12.085853697065355,-77.02140580633078,West Jonathan,14.15,Libros
466b9a0c-cd1b-4b6f-bf6e-388520093ca0,-12.145817484424366,-76.82223807883076,Jenniferborough,18.35,Alimentos
e3b83299-aeda-4359-ae95-4637070bc071,-12.056353866892684,-77.19045497464367,Port Crystalton,9.18,Electrónica
53e4d8ec-a9a4-423a-b1e3-4a8fd4640650,-12.005762711124088,-77.07580547304475,Andrewport,10.14,Libros
67493a19-39d3-4222-b4f6-9d6f612a45c3,-11.987167150262852,-76.88015870399926,Christopherview,5.03,Libros
abbce0fe-2bda-410b-adfd-219cdae1c7b8,-12.150064947215965,-76.9658068493899,South John,10.81,Electrónica
5dd11ec6-a134-42bd-800d-c152cc10f710,-11.961132107023206,-77.1078677066575,Harpermouth,19.53,Ropa
8059cfec-b769-423e-9ffc-7b110373b79d,-11.929343681608628,-76.88213586593704,Thompsonmouth,7.65,Libros
9da3ebfa-47df-436b-aeea-ba76ece2ec92,-11.959360782288714,-76.97111384638335,West Jessica,11.63,Alimentos
51aaa33d-c02e-466f-8fc5-1c838e5d3b75,-11.911567805391831,-77.00001689289905,East Dylanberg,15.22,Alimentos
b3d8345d-498a-41d9-af08-7ed72138a2c4,-12.12078098474308,-76.84817565481228,Port Zacharyshire,13.71,Alimentos
2cd45cf2-dab4-4a6f-be0f-a4ba142c8215,-12.024569564256701,-76.90462646086472,Mitchellton,8.97,Ropa
760369a1-d608-494e-bbf6-195c6c4fa63b,-12.155550697087426,-77.05146513978593,East Kimberg,8.59,Alimentos
78feadec-ee49-4841-ba92-448c8e50505b,-11.945971464502014,-77.0637946104765,Michaelstad,19.65,Alimentos
41c7af08-1400-41de-a7fc-519745d7020d,-12.149103172403237,-76.95866026009527,Kristachester,4.81,Ropa
7ef27054-dac2-475a-a6b8-4bb1b29aae79,-12.047135314517417,-77.1528780199345,Maryberg,10.08,Libros
e3d34682-b918-4c93-8926-03f3de0ce041,-12.135186644812489,-77.08044064760746,Port Keith,1.91,Electrónica
1daebcce-3ba4-40c1-afbb-7a546c52313e,-12.064392174725421,-77.11289891756694,North Michael,14.6,Electrónica
c69e958a-c4f4-4252-95ba-1e2dfcb3f8cf,-11.92799320907604,-77.0469935727529,North Ronaldshire,16.74,Electrónica
e5bb21d2-7dc2-4947-8dbe-87d46a67eee5,-11.976350491239561,-76.83754361003632,New Shannon,13.29,Libros
42d90344-854a-4e9f-8587-439a56418f9b,-12.155036176430515,-76.8205644099881,Rebeccafurt,12.52,Electrónica
dae86598-fccf-4e6e-ad1b-4f5ab937eea7,-12.044144837905217,-77.11711925151513,Josephport,17.78,Electrónica
eaf8894e-e6ae-425f-af1a-d412a2c697b7,-12.027766710417104,-77.0829700654124,East Markfort,4.82,Ropa
f7a1a868-7905-4cbf-841d-d2b5ff1678c3,-12.189778942759112,-76.80837072124201,South Aaronport,13.77,Alimentos
38527255-3112-425f-95bc-cf6b6f040834,-12.073233498454478,-76.96416462735344,Lake Richardberg,11.72,Electrónica
41845e6e-e2a0-4d91-8b2d-51567f69c2d5,-12.039626342630724,-77.16972945686499,Maryshire,12.92,Alimentos
fd155797-9293-4772-96d3-9c5e78a3b86b,-12.043883093876461,-76.86560499913851,North Paulborough,17.9,Ropa
bcae5d92-f4f6-41da-b52f-0120390c94f5,-12.120518775084555,-76.95333923666401,Port Hannahside,0.52,Electrónica
ef43a799-582d-419b-acbe-c568edfc9205,-12.08004321615178,-77.04433515205027,Dylanborough,7.1,Alimentos
181fae36-b881-4cba-8fb5-46eb92730307,-12.17470176196943,-76.89539545702465,Perezberg,3.28,Electrónica
c96e3981-bc0b-4c61-b2f1-5c9e9ed56a99,-12.138303106535504,-77.0345978111031,Brandonmouth,11.03,Alimentos
20e4abab-f8af-4460-8ddc-f7ff60d45106,-11.929305823428988,-77.05352641350004,Williamport,13.56,Electrónica
04e55815-d225-4bad-9f6b-468f45d97263,-12.156989505391165,-76.95808267877358,Thomasview,14.36,Libros
13476006-aab6-4862-9d1d-d7211f2cd019,-12.068187274332141,-76.8926576238933,Schmidtbury,4.36,Alimentos
2be1a1dc-88c5-4083-bd08-bf9eb5a21ca8,-11.995272670947754,-77.16826339044307,Port Wendyfort,19.64,Electrónica
c3ac2a6b-67a5-492f-807b-6e980592f8a0,-11.98840186713377,-76.83328144060027,Crawfordtown,4.2,Electrónica
c62aec41-b67d-4721-9ce4-fa1f11a4ddec,-12.171364302399347,-77.0644300627166,Kristiehaven,11.96,Electrónica
61d385bc-a8e4-4122-a333-990eeca91ccc,-12.090441628538551,-76.9564262710912,Wilsonton,13.24,Alimentos
eb199055-1c33-4969-9ce6-0e1e0a4b52d3,-12.193628316298678,-76.90782708024118,Moniqueberg,16.53,Ropa
a5660504-cf14-49e8-b3b9-da70bb25c3fd,-12.089221713199342,-77.12616054596353,West Kristin,6.5,Electrónica
f2b93752-0c40-4e4b-9d60-9d5f68de2756,-12.066016485812433,-76.82226746458379,Shellyview,15.01,Alimentos
4f78aade-9fa8-4f1c-8a5c-77cad1032e66,-12.003127404792245,-77.03203242623665,New Katherineberg,1.1,Electrónica
93e64b39-d826-4db3-a207-0804874bef08,-11.972373288777195,-76.80216044651388,North Shelly,10.22,Electrónica
ba99b6d1-0cae-4f77-bb2e-edf23ab7a37d,-12.01056552846072,-77.07515764191139,Jacobmouth,14.34,Alimentos
93a762d5-cd67-4769-aee0-88de20f5d147,-11.954086968312144,-77.11121982060281,Lake Melinda,13.13,Libros
25f8d4ef-0af6-464b-b59d-f6a1e8491960,-11.928534215854567,-76.82604641010205,West Marioberg,3.55,Libros
bf151d4c-f623-4e61-9c5b-b1124815178f,-11.958933943075053,-77.11914302903227,New Molly,16.56,Ropa
2fcafc15-4923-4fe8-ba39-755a24bc5dbf,-11.917072160634643,-77.19666504734616,Hardyshire,4.17,Electrónica
830ccd90-f01a-4b29-a338-d81543d8aa50,-12.020549519810807,-77.11117493984565,Sandershaven,12.0,Electrónica
9e4c764d-651c-47dc-975a-defcf91be51e,-12.000499989717389,-77.07200064379748,Garciaville,1.41,Libros
01b6f4ab-f1a5-4321-8947-f3d06fb3f350,-12.110868385419398,-77.07124785873108,Kellytown,4.58,Ropa
20d06e58-aaae-43b4-b46d-d610d4fafef2,-12.066423055648903,-77.16852950804622,Carrieton,14.8,Electrónica
ef37c179-0ed6-45cd-a2bf-7130284338ff,-12.068789239476121,-77.10007710197182,East Kevin,13.65,Libros
8fb86a35-9f90-41c1-b072-dbd8e60d8fcd,-12.127507643993,-76.89114711808114,Lindashire,9.23,Ropa
441e3dcb-00f3-4523-99b4-46fafff0cddf,-12.046662654873915,-76.82019477925553,North Chelsea,15.12,Alimentos
7b144472-0248-4502-8ec1-1cb2f7e458df,-11.961213619544058,-77.17950642948543,Gonzalezton,7.46,Ropa
4eb5c23e-20a5-4efa-b1f8-90a0ae5df92b,-12.031820224271309,-76.82257032542672,New Vanessa,12.89,Alimentos
ccc367e4-8d44-4e93-b02f-1a237c0cfae5,-11.902561203570597,-77.18358039940233,Lake Benjaminchester,1.18,Electrónica
d435d6f9-a8ef-4601-a529-f3f1e8399b2c,-11.965114618281795,-77.03863310253593,North Patrick,10.32,Ropa
b1d1104b-0da8-40ab-9644-c1bcc1c3f6aa,-11.92018881265526,-76.93735482646585,North Joseph,8.09,Ropa
1c476671-8884-42ec-8d19-13fac1776b1a,-11.977267888894923,-77.05072829481863,Aguilarshire,2.83,Electrónica
f60e11a7-3020-450e-9118-b1782b29f023,-12.117660885083605,-76.94593967143497,East Josephchester,8.07,Alimentos
fa51a3c0-40cf-46cf-9a3d-014199787544,-11.979259118076289,-76.8765205029354,Brianburgh,9.86,Libros
bce3b5b2-c399-4456-bf81-fb1ab56d53c3,-12.09536320948523,-76.96797486036918,Youngport,8.05,Electrónica
e7dfb9f8-7a62-4a24-9e34-1537788132d3,-12.122253982697288,-77.01216421745444,Nguyenland,10.73,Electrónica
90b4dbce-8f50-42db-a193-56052d8ab507,-11.950244660714956,-77.0701846708729,West Ashley,11.26,Alimentos
03030fb3-364e-4570-907c-6f271de336c8,-11.964080455132418,-76.92130960476105,Mcgrathland,2.28,Ropa
520c003b-70e7-4022-bfc6-f4ea3f0417f9,-12.134490741517764,-76.84108211972239,Lake Brett,15.15,Alimentos
e0f665c9-1993-4b56-bc53-1de060f34f2f,-11.955416443885932,-76.99847138610481,South Kelsey,18.34,Libros
f09b5082-87c3-4754-a03f-aec5ca59fcd4,-12.148593625415321,-77.16131963643201,Michaelfurt,6.75,Electrónica
de85f576-39aa-42e6-b5e0-c2f6cb94603c,-12.024410681555183,-76.88901177726756,Port Derrick,13.9,Electrónica
847cb5e1-0aa4-448b-b2a8-ce9572ddb0fb,-12.021042214586762,-77.00471570884287,North Lisatown,7.51,Alimentos
50e2ef5d-b435-4d45-8fe7-bba0ad6d841e,-12.116540079183972,-77.18204955639857,Riversstad,15.51,Ropa
9dae3b25-2ef7-4fd7-a0cb-41a4bd5d6687,-12.139776161912243,-76.93073652664863,West Ianborough,19.18,Electrónica
d4d6c0bb-0078-43ca-b8b6-d5c020ca2adc,-11.941753932085932,-77.12200649025881,Williamsmouth,12.09,Ropa
d2f50385-0f14-4f43-b936-14448d1f9f1b,-12.086378002392882,-76.90795191202517,Michaelmouth,0.56,Alimentos
2ab2c3b5-08d8-43b1-83e2-2771e547af38,-11.947366609761696,-77.14292120554806,Byrdmouth,4.56,Ropa
4438eadc-3aa8-4c5a-a3ab-e9f3383f21fd,-12.14730679951583,-76.86490720772912,East Mariefurt,9.95,Alimentos
e7f5ac16-a4ab-4062-8af4-aef80a49f0ec,-12.138928798302985,-77.04653324163138,Michaelmouth,10.74,Ropa
0b82d7c5-7173-4722-9735-331345a7aa1a,-12.104472259993221,-76.85101234698423,Annberg,4.6,Ropa
433e7560-33cc-4780-95df-84ea6ed94728,-11.901554647409212,-76.8822401237092,Pamelaberg,6.46,Ropa
2ada8849-0f39-4f62-97cf-34cb5d013136,-12.08866226858775,-77.0859214421166,Fostermouth,10.28,Alimentos
60348ad8-f1ce-419c-9a33-ba747f538aa3,-11.995475399724903,-77.19936583432457,Mooreview,19.16,Ropa
82437008-882d-4e0f-9244-6a8326788e16,-12.089102916397472,-76.98098646104559,Port Andrew,12.27,Libros
98df9e4c-796e-41b8-850b-16a048715e6f,-12.193668132219688,-76.81630594309568,Annetteberg,13.2,Electrónica
ae6f59e6-ead1-4531-b8b1-768e5e1edb41,-11.92856617761954,-76.99842336755559,Carterton,6.44,Electrónica
220a9394-0e81-4e5a-bddb-1e9ac8bb86f8,-12.09780953867626,-76.96431900907825,Davidview,12.93,Ropa
75e397c3-6352-48f0-bf1f-48d2260311f4,-12.00497350441499,-77.08674383961977,North Meghan,17.51,Ropa
0a6fef44-5032-4548-9da4-f49c3d30558b,-11.902993424587226,-77.0084777629689,West Stephen,17.63,Ropa
4b516897-4743-478c-89f0-da37a3becfab,-12.04779875678383,-77.07180230836006,East Briantown,14.82,Electrónica
0dc08505-bad9-4d92-b196-81599afa9fb0,-12.167553366240341,-76.8180952480545,Lake Elizabethton,15.07,Alimentos
5bce070a-402a-4087-8664-41c178e090e6,-11.97776933894782,-77.02230721550968,Billymouth,10.59,Ropa
be19e801-54c2-4bd9-8c35-836d2f7faee6,-11.93213098539219,-76.93519524043562,Lake Kimberly,9.61,Ropa
e696c900-1a00-4f31-85f6-070be7f7f3a7,-11.912358344310599,-77.13449250270769,Wattsmouth,4.1,Electrónica
45526de3-1ab4-4dec-a35c-edac90e43b0f,-12.026538577162668,-77.07658037340812,Williammouth,4.57,Alimentos
858bea36-00c0-4ab2-b17c-abc9da161885,-12.175157419025116,-77.1509513205588,Lake Elizabethton,2.0,Ropa
05247924-6fd8-4668-a8c7-1155d770e199,-12.03912551616203,-77.1251504180657,North Stephanie,18.23,Electrónica
c433b9ab-7245-467f-b86d-b38acae1d032,-11.962800428396353,-76.80596586694402,Grayport,18.92,Alimentos
e439a101-9f49-4de9-9fa1-3f3ee4c55da3,-11.986355782629094,-77.03715246033892,Floydport,3.94,Alimentos
50bb08e8-0d4d-411d-8abc-dc1a3e71dd05,-12.182056094904558,-76.92520080435435,Kimville,12.42,Libros
fcb5c8e1-8226-4bda-89e0-e95c132c667d,-11.923818946960116,-77.05778304824803,Port Desireestad,17.81,Ropa
6b94028c-9d07-406c-bd49-7606693eaac9,-11.921392734870091,-77.09957700864369,Hillburgh,18.08,Electrónica
43e374a1-ca83-4c1e-b232-77b3ff2ee61c,-12.112478606435733,-76.8138710973237,Smithberg,13.94,Alimentos
37e94cb6-910a-4afd-883f-e38c1c966744,-12.184208545066829,-77.08205124717308,West Stephanie,17.91,Ropa
1928426f-1635-472a-a79c-fec7c4c0181c,-12.098948704065391,-77.15819817065413,Adrianmouth,9.83,Libros
ec595fea-2489-406a-aa7f-f6ed4f420672,-12.023408461311206,-76.81800988932322,West Kimberly,8.47,Alimentos
fe7ab97d-326f-4ba4-965f-bb0cb426b919,-12.197687632125715,-76.99290186253069,West Aaronton,17.09,Libros
c84854d7-abbb-46e4-ac06-7b76b0c66c22,-11.940567591926373,-76.84561401307873,Brookehaven,6.91,Ropa
4a65abd7-7273-4106-bf0e-2f9c5f380347,-12.156494656518543,-76.8208697339227,East Victoria,15.8,Libros
c91532f2-ffe6-4d8d-8336-393fc5808de1,-11.993236688785787,-77.05380245237383,West Brianfort,7.87,Ropa
2645f311-d2e2-49cf-b849-8fe6163ad1fe,-12.153544285280361,-76.84763618207072,Smithberg,14.08,Alimentos
b3ee9ee0-ce06-4996-986c-f9005cf5672f,-11.968238407841028,-77.04396320275151,Parkburgh,6.49,Electrónica
46837b19-b4d0-4b12-bda7-fe2204eab751,-12.10229591785842,-77.17662714903122,Avilaville,18.22,Libros
11e4e41f-681a-4517-a9af-07484243999e,-12.090542880030103,-76.83355989424292,Amyview,8.89,Alimentos
4362bbf7-3192-4018-9dc0-25de40213b32,-11.96224548580471,-77.13298693461428,Angelmouth,5.99,Libros
674066d2-f36e-4690-818f-f3be6b9e9750,-11.911296948484248,-76.80243259897912,Ericshire,13.02,Libros
9a7c45f7-c3cb-47fb-a6f6-f3dfb3c27a1e,-11.909100844650297,-77.06563521151206,New Michaelfort,10.76,Electrónica
5dd9a266-49e7-4965-a2f5-3493a45efa2c,-12.033274180918331,-76.84068218164109,East Angiemouth,18.91,Electrónica
231f9bd8-d1d3-4ea5-a53f-bb8b0b93dc9c,-12.152202459160124,-77.01050897971015,Feliciastad,5.36,Ropa
07872369-f0b2-46e0-a797-ebd116da6e94,-12.019818809510372,-76.95308856356219,North Vanessaberg,2.56,Libros
a0d51dbc-3002-4ccc-9f2d-208d96e8c737,-11.987306420987787,-77.1324690612134,Lake Jacob,5.71,Ropa
f3045ee9-f8d9-4d03-bd68-033a765a6513,-12.115884841229661,-76.96208142532963,Lake Sandra,3.67,Libros
b8490682-f776-4d2b-a337-d2bd87211711,-12.090310884519297,-76.8097256554709,North Michael,7.83,Libros
