cliente_id,ingreso_mensual,num_transacciones_mes,antiguedad_cuenta_anios,tipo_cuenta
edb1e5a0-7305-48b0-ada2-94ef7385220d,1378.71,13,3.1,Ahorros
5bb22634-c626-4554-9ea9-5a3f72d4d241,1413.05,27,5.5,Plazo Fijo
6c3428c9-7bf2-4310-9641-352e4e788cce,3578.24,19,5.6,Ahorros
37362fc4-1ea2-4e88-8b87-8018eb4016f4,3656.72,18,1.1,Plazo Fijo
80829f4f-adfb-44e0-aa25-354a84a8db65,3658.66,29,1.1,Corriente
1d538040-b1c6-470a-abc9-3f1fa91431ae,2694.05,19,3.2,Corriente
b649e860-db28-4dfe-8dc8-572f74c6eae5,2849.45,28,12.1,Plazo Fijo
5de2629a-c8e6-414c-8f50-07e479696c1b,3393.46,24,0.1,Corriente
08eab939-49f5-4736-b207-9d8952269390,3103.07,21,7.6,Plazo Fijo
5dbd339b-52ca-49c5-82db-0522ff00366d,336.84,32,0.3,Ahorros
c202690c-ccd5-415c-b660-628f3de4d787,2724.24,25,3.3,Corriente
e970e705-5c65-42a0-982e-cccd6d75a10c,1978.31,20,5.1,Corriente
5279973f-cd6d-417b-b010-3d8e64697ca7,3210.25,31,5.8,Corriente
51c23ac5-e2ff-45a7-9b37-ca995ea27fd8,6582.31,33,0.3,Plazo Fijo
ed97e43a-d551-48f8-9580-7316a6d800e5,3440.98,18,2.7,Corriente
023071ce-7558-4fc0-be45-d1174c6eccb0,2623.76,28,4.4,Ahorros
f429aea6-726a-42d4-aa0d-8bef136cb02e,4106.16,22,0.3,Corriente
3f4f09e0-4972-4b56-bc39-7f9ec7847e0f,3579.23,21,0.7,Ahorros
b0a4826b-c1b4-4475-9160-ebc57452dca9,3504.11,24,5.4,Corriente
bbccfc18-89c1-4aba-98b2-a580e1dc8162,3728.22,19,3.7,Corriente
0494c31f-1e87-485a-adb7-aec8392c9380,5467.85,22,0.9,Ahorros
dd00a35c-ee49-4625-9023-f6bb9a9c9fc6,1642.93,20,3.8,Corriente
bdc15daf-9ff3-4324-8e25-46d2d2932fb6,3568.36,26,12.2,Ahorros
4deb4d22-b6b9-45ca-a833-4a5bcbe0cd1f,1888.34,28,0.1,Ahorros
1679019d-e91e-4abc-9d94-15500f40561c,3666.62,22,5.1,Ahorros
f4306b46-7223-4462-a87a-04ed0a21976c,1897.58,28,0.4,Corriente
1fa7dec6-e783-4fa5-a9d8-aaec9a2127c5,2499.16,20,0.0,Corriente
bcca7452-d1e5-451f-bd53-27dd2c33bd6f,2645.89,21,0.8,Ahorros
206bb185-9c6d-4c75-b54f-aad82129ceb8,4170.98,30,2.7,Corriente
651daa8a-f814-48fe-8a03-bc259ce28c3f,4102.15,20,8.1,Plazo Fijo
50f76029-5176-44a2-b663-9ddb5b2262b6,1505.14,29,1.7,Ahorros
771ad685-58db-4ead-a56b-83d922983cd9,3065.92,23,4.9,Ahorros
802301d2-1f66-4f00-8bdb-6372714ccb42,2148.5,21,2.6,Plazo Fijo
296b3478-53be-426a-9819-b412a30bdc5f,1489.79,30,1.3,Plazo Fijo
73a5dca0-cba8-47dc-8c52-2a14d6df0943,2739.58,22,3.6,Ahorros
e5838920-c27b-4e02-9f48-7b0a63e7a3a0,2629.82,27,8.0,Plazo Fijo
5ec0f8c6-b08f-4ad0-b881-2f6007417f3e,5912.06,30,8.9,Ahorros
78711336-2b56-4b6c-b23c-71146bd40a93,3519.55,20,9.4,Corriente
9dd512fe-4a14-4bb6-9a83-df5d6e4c5ff3,1346.86,19,2.1,Plazo Fijo
2eb5b783-81e7-498d-ba8e-29591fd9180c,2322.27,30,7.9,Ahorros
eaded069-5d92-4c49-952d-8de63c4e6637,4225.66,24,1.2,Ahorros
06d87bd6-77ad-4c79-a131-20ab1c695065,5506.13,27,6.7,Ahorros
f21b1626-b55a-49e5-bd82-f8aee5717e71,1096.82,27,14.8,Plazo Fijo
2b87b8d3-5bad-49cc-882e-8bc613b6f8e7,744.09,20,0.1,Corriente
7981358a-7a28-477b-aa64-c9d9d539b8df,5245.16,14,2.9,Corriente
9f35e631-e9b2-4e83-b9b9-60eb35e77bd9,3467.54,19,5.2,Plazo Fijo
44ba2cf5-4ca6-4904-891a-79ec4a485005,1958.05,27,6.0,Ahorros
0a4e9883-10eb-478f-bd6c-8f33dceb67f3,3641.55,21,1.0,Ahorros
ca1db461-0d00-4fd1-b93c-714257c52792,-162.9,16,17.9,Ahorros
1d62228c-3d51-4c99-b81c-3c7e44af7175,3004.05,36,4.8,Plazo Fijo
5a04dcce-74ad-4161-b982-8ebb7d59c615,3393.39,21,0.9,Plazo Fijo
4e8ecff6-9746-493b-aee1-ca482a05398c,4109.12,27,0.1,Ahorros
e5c43cca-833f-4450-8dd6-3c7da89823f6,1783.32,27,7.6,Ahorros
e9b8281f-4b6c-4bfc-a014-4198953b170d,3102.82,25,0.4,Ahorros
a3837f5b-9fdf-4671-a6b2-f4b8fd05dfe7,1889.49,22,0.8,Plazo Fijo
9b9ed540-5e9f-46d8-8249-3ae08f98b753,3306.46,27,4.3,Plazo Fijo
8baf6a11-933c-440a-982a-f3dc52828992,1925.58,28,4.6,Corriente
b60d0b89-e0d0-4dce-b91b-709b9ae5ae3e,2510.28,32,5.8,Ahorros
87d001ad-79a4-412e-8597-d75bb5e90de6,1805.02,29,2.5,Ahorros
6b9edebe-aa69-4dce-aa1f-494c28a9ab6b,3781.36,23,7.4,Corriente
c0208738-7453-4c80-bd3c-662f200f2c47,4030.14,28,18.3,Ahorros
4281de5d-1831-4b26-88b6-e856c9ceef07,2718.46,26,1.6,Corriente
a746d9f3-8b8d-4fae-8707-0921fe57711a,3045.89,18,6.1,Plazo Fijo
6040732c-e345-49f8-b196-bac16acc04b4,1261.69,26,13.2,Corriente
8b9be832-8480-4912-8377-826581a9356a,2640.39,23,5.8,Corriente
1c1cfa88-fccf-4426-a1e7-e2a1cc62fdb3,2939.75,20,5.7,Plazo Fijo
78564c12-5462-4edf-91bf-552374c4fe09,6144.95,20,1.3,Ahorros
164bd42d-08b6-4b61-848b-f85903676db1,1665.64,36,3.8,Corriente
73f1002f-8408-4da7-9e35-797495eaccc9,4757.01,32,4.1,Corriente
cdfdac40-c747-42c0-8cfc-349152f67437,4196.23,23,6.0,Ahorros
b5b2f7f5-ef62-4441-ab92-3c0def36d335,3336.76,16,28.8,Corriente
1c7459c8-7d69-49cf-8010-452f90684510,5110.34,28,0.2,Plazo Fijo
1b76ba01-57cf-4ef3-95b6-41acea56b3d1,3446.53,26,0.3,Corriente
a613bb2f-5d6b-4fed-8ff7-bfcbbdf3e65a,3466.99,21,0.4,Ahorros
90ddedfa-3fe8-437b-8003-475639e57e75,2936.26,24,6.8,Ahorros
d70c921f-08f8-435c-a187-48e4699cbdc1,4468.28,30,0.7,Corriente
4b87a9c8-5393-4c36-a23c-e7b48a8ded6a,4315.76,26,4.9,Ahorros
72e22aa9-2394-464c-ac70-a64d37961220,2249.19,21,2.0,Ahorros
32165235-5145-435f-b6ee-6b31e63789a3,1416.9,21,3.1,Corriente
e7399073-482d-4c62-b349-0cba64a8833d,2756.42,33,1.2,Corriente
4c669a85-cbc3-4da3-91a4-380834cbc77a,2039.95,16,10.1,Ahorros
21d90890-ebbe-4075-8671-9c6a5ef7215d,2923.77,19,4.4,Corriente
e3ee00bf-059f-43fd-95ab-52b03bb615ce,4484.93,35,14.5,Plazo Fijo
47e5837f-5a95-4dfb-bb97-f49cd43fe05c,2451.24,22,4.3,Corriente
aa28b4c2-3f6a-4340-b2ea-cf2ac3c7de93,2948.61,23,0.7,Ahorros
00258876-bfc3-4788-a6a1-22133a6ce9a5,3069.63,26,0.9,Plazo Fijo
b34838c1-e273-43dc-b967-fb08a98252a7,4018.12,25,22.6,Ahorros
78e5e7af-9652-444e-9188-0c73f529393d,303.73,15,6.5,Ahorros
33a2c9d1-0b94-40c6-877d-8847eec1c26e,2271.96,28,0.3,Plazo Fijo
fb336ff3-8f41-496e-8e76-5ca9e5d94221,3253.54,28,6.1,Corriente
ed080149-9144-4946-b157-689ca507d35f,4440.09,24,2.7,Ahorros
cd0ca9d1-5534-4675-b34c-6936c006db1c,2409.72,23,1.8,Corriente
5690b0f6-e64a-4e20-809b-768c25d60c51,748.14,23,0.8,Corriente
96b82dbc-fdd0-4235-acb7-72ab0fc2946a,3743.65,19,9.2,Plazo Fijo
f9daaf90-9a8c-464f-bb32-06111956d0e5,2237.57,23,0.3,Ahorros
0dc422bd-c8ce-48d0-bdc5-82b9ca1ce2b7,1572.4,22,1.7,Plazo Fijo
cd59b9d3-8305-4751-b5cb-4f9f7aef3c5d,2250.79,22,1.8,Plazo Fijo
4669d035-2f22-4ef3-bc70-8dc13eb74b90,2778.57,29,0.9,Ahorros
e52dd216-0521-4e73-9ae4-162195dac0e2,2274.31,26,3.5,Ahorros
38891829-8d98-4fef-b15c-aff2f113b012,353.32,21,0.1,Plazo Fijo
cf781619-19a6-4053-9d49-247245d8c71c,4076.48,28,1.8,Plazo Fijo
58d6ba62-eae5-4c0c-881e-c79ff0bd013e,4529.85,24,13.6,Plazo Fijo
84fa85c6-3d12-4b06-9fb5-004aefa2674c,3781.83,22,1.9,Ahorros
bc1b3046-87f7-4d27-824f-3abf0c9365c3,1634.78,16,2.2,Ahorros
002895a4-31e5-4dde-95f4-32dbf6c5045f,2758.21,26,3.2,Plazo Fijo
e11eb2f8-85df-4415-8554-7a0fd61e903e,2992.17,22,4.1,Ahorros
0777b490-e5a7-4e14-88ba-0420a2b311f0,3718.55,22,8.3,Ahorros
8d72b360-7f89-4d3b-9de1-4792686e22c4,3802.01,29,1.1,Ahorros
1d5cb128-2a79-4188-b9b7-53dce5eb577d,2118.99,29,10.3,Corriente
79dbd1e3-5ab4-421c-9c21-ce59992ae004,3098.39,23,7.1,Corriente
c4b13080-ea2e-4175-9185-57a7c50f3120,3548.74,25,6.4,Plazo Fijo
bd1c580b-57ed-49c8-b349-8f096be90b1f,4746.99,27,0.5,Corriente
d2a22d23-01d3-405f-94b1-84c7e9d078f6,3845.41,28,0.1,Plazo Fijo
39e3983a-01d5-4072-b510-e28e669e8053,3946.87,26,4.5,Plazo Fijo
eb5b00e5-6b30-4ceb-a95b-96baef19d924,3100.59,25,9.9,Ahorros
5bff7281-266c-4fa1-b729-bdf8524ac0b8,4692.55,28,4.4,Plazo Fijo
3ab1f36f-63c1-43ee-9793-fd7dbcbc6c25,3491.72,19,1.2,Plazo Fijo
58229e65-2dd1-4376-9a99-1f88978fb10c,1966.69,35,0.5,Plazo Fijo
d62fa038-3dfb-4b06-92f6-17d2ce282e5e,4684.04,25,6.0,Plazo Fijo
5491a9e3-86b2-46f9-916a-7f142eb90753,3837.48,29,6.4,Ahorros
7c081858-b9db-44f4-95eb-8e72e274e808,2468.35,19,0.9,Ahorros
5e3c24e1-683d-4eab-8343-238498ff7550,2424.61,20,0.1,Plazo Fijo
3de5c229-3163-4ec9-884b-1da678199579,3355.89,24,2.6,Corriente
83aa40b8-acef-4f3b-83b7-89ce989aec1d,3555.82,19,4.4,Corriente
0a56dcb8-7303-41a1-b4b2-9789956cf4cc,3236.75,27,6.1,Plazo Fijo
3c0b75b8-d44e-48e0-a789-a00e23881270,3373.57,18,8.3,Ahorros
3c6df08c-1843-4728-b285-4447ccd3d1c6,5039.95,16,4.7,Plazo Fijo
89311968-0637-4074-88f9-4f7cb5b2837b,4285.85,28,0.6,Plazo Fijo
34b49678-87e6-457f-b70e-6849c2b1fc9d,3228.76,26,5.7,Ahorros
af78754a-423c-48e8-9982-69883eab122c,4129.57,26,20.7,Corriente
4d281abc-8228-46ca-bbc9-98dc07eda3c3,1760.97,20,11.8,Plazo Fijo
a11c82b0-56bc-4615-b2a3-6ff44829c99d,3477.51,27,10.3,Ahorros
e710de10-f3eb-4ae4-8fe6-8ddbe0da0e2f,5171.17,21,1.8,Ahorros
5db221ea-f04d-4719-ab1e-3f93ea9705a4,2738.34,21,6.9,Plazo Fijo
879d1e8a-3871-4d68-99ca-587b21df5667,1982.84,34,9.5,Ahorros
6e18523a-c23e-4195-ac0c-46f9a1f5300e,2217.49,27,5.7,Plazo Fijo
7dca00ae-b0ed-4324-99dc-9506f94d5fc6,1692.44,25,1.4,Corriente
dfcee6ec-0a23-42bc-a932-ec236356f5ce,2058.29,32,15.4,Plazo Fijo
ebe0bc1f-b830-4d8a-9f5c-b3ab2528dd40,2555.39,17,3.0,Corriente
193fb50a-4936-4787-90bb-bb6ea462deac,1313.32,19,0.7,Ahorros
90dbc0ab-17f8-4222-8527-fdb22cf43a2e,3018.74,19,0.6,Plazo Fijo
b60bb213-1693-4bba-993f-8f414eb0ef9e,4082.73,27,5.2,Ahorros
a482acbe-60f0-4ec8-8801-d81d039f2f63,1910.69,23,2.9,Plazo Fijo
c03718ed-3bc0-468c-a888-92ea425a8199,4823.14,20,0.5,Ahorros
32068ecd-56e3-44c4-b33d-59af95f7e192,3612.95,19,6.7,Corriente
55fb4122-0641-42b7-b254-0ed34d4c23f6,4236.7,24,8.0,Plazo Fijo
2b5821db-eaee-4ef5-adb7-dba50d9c58aa,2210.6,29,6.5,Ahorros
ebc338e4-b9a3-41ef-98bf-54ad8b8d833f,4025.43,22,1.1,Plazo Fijo
cf0c8f1f-c973-461d-a651-24c8a38f64f6,1689.68,28,5.9,Plazo Fijo
76fa711b-84bb-457b-8efe-3d1780669baa,4068.3,20,0.1,Corriente
ae2ad660-bbb1-4e84-8490-7be06565b346,3206.21,24,1.8,Ahorros
78732e4a-e72a-4bc9-8430-75e733046685,3663.9,20,2.5,Plazo Fijo
a8731a54-3533-4335-a8db-cd76fbfd275c,1589.29,29,9.0,Plazo Fijo
2ca4dc64-37ee-4f73-a3dc-65b2e1e1aad4,1925.92,19,2.5,Plazo Fijo
bb99fa3e-ed1b-4926-afba-f7987244918b,3716.67,26,0.1,Plazo Fijo
1dea2d5a-bd14-4a01-9293-960624186a3f,1861.98,24,2.2,Plazo Fijo
5a2a4fd3-405a-487b-9b89-615aa6d97159,3555.85,22,3.5,Ahorros
e8af1c92-4982-4e82-bc20-6e1cadbd1e8c,1359.43,24,14.9,Plazo Fijo
410153f6-676a-4826-8538-b544c44b6155,4017.81,30,14.2,Plazo Fijo
deac1dab-296e-4aae-a756-044ee0fadaa5,1520.97,28,1.0,Plazo Fijo
25b2b0fe-18a1-4f1f-8d4a-208e5fa817ae,3662.76,26,1.0,Ahorros
1df0ac2f-06bb-47c3-a24f-850077ae24b2,3750.76,28,0.9,Plazo Fijo
da0786bd-847e-45d9-a3eb-b84b6ebd779b,2163.87,21,7.8,Plazo Fijo
1d5ecd0d-1d6e-4067-ac71-509b8b81e7bf,3698.43,25,0.0,Corriente
16d7f36d-ce6a-4bae-a123-90f42642d1fe,3312.53,22,0.7,Corriente
a2006a78-9e20-4bc4-9e4c-e2b7d86fbc60,2353.39,22,3.9,Plazo Fijo
1d1c3b05-ba79-4ccd-aac6-17743cc94961,1789.73,24,1.4,Plazo Fijo
d8770d2f-e2b0-46a5-82bf-e084f9510171,644.85,19,0.5,Corriente
2980b593-8eb7-4838-8cf4-9b57a2ae067c,3419.58,19,2.2,Ahorros
3e332358-33e4-4f68-933a-1e69b5028ac8,1122.24,34,1.6,Ahorros
fefcfa48-f6cf-419e-b9d1-bcec078dc092,3114.41,29,3.6,Corriente
20664e40-1c13-4516-83d9-3a1a5ea580cf,2683.86,23,19.4,Plazo Fijo
301d117a-2c65-4af8-978a-dd7f420e2907,3814.97,23,0.7,Corriente
66a47591-f2c2-4eaa-b99a-a97ddb3c9f57,2637.55,23,2.3,Ahorros
be66dece-3e8d-4526-911f-32494e3e202f,2604.66,22,13.4,Corriente
35facaef-eb0e-4b8c-8bf6-072971a1ca98,3878.24,33,10.5,Ahorros
0900f625-02af-41f1-8288-3983f030dcd0,3402.07,20,2.5,Plazo Fijo
6aef5594-13ad-4cbf-bf80-16795f264958,3379.39,31,6.0,Plazo Fijo
acba8662-6b3e-4047-a270-1254848a0152,3563.12,24,0.5,Plazo Fijo
241b98db-158e-431f-958b-0f8812086394,1157.31,24,6.2,Ahorros
d6f28290-9ac6-4422-82ac-f8165ef7778d,3908.15,35,18.0,Corriente
bd161178-ab1e-4f4f-8ef8-1a2a0d698a46,3734.96,17,3.9,Plazo Fijo
64adcd61-c63b-4e63-91a9-ceb25439d02f,1779.98,21,3.5,Ahorros
d5f591da-8992-4843-ad57-66178686f543,2707.1,32,1.0,Plazo Fijo
4fa43ed2-f7c3-4fdb-b16a-5194ac09280c,2952.83,22,5.0,Corriente
00ef3a02-f633-4e7f-bd90-dc5f91134295,2838.6,30,4.5,Plazo Fijo
2d6b5bd4-f009-48d5-84e5-21a8dc4b901b,3400.63,24,5.3,Ahorros
97a3f1b7-494f-4ec4-aea3-1d65aeb67802,4717.64,25,0.1,Ahorros
fac2f7a7-a86e-41c8-8a91-61322fe78167,4298.12,25,4.0,Plazo Fijo
7bd057c6-ac6f-4b5e-93ad-a8f727c763d9,1425.34,22,4.5,Plazo Fijo
9f050574-06df-421c-afcc-5fe2beb55679,3746.48,26,1.2,Ahorros
88a969e7-33fc-4bb2-bf54-8ba63edfbe9b,4594.72,23,1.2,Plazo Fijo
2f71aeb3-e407-4a86-8f95-e546584c8b49,3464.17,37,1.6,Plazo Fijo
e3ff3a9d-b3b8-4d27-b355-7a1f192b1a7f,4309.18,27,6.2,Plazo Fijo
f825cc37-c1d3-4e27-8d77-3330527b8e06,5414.72,26,4.7,Corriente
96deaf91-8b4e-46ea-a2eb-c78f42781ed6,4228.45,29,9.3,Corriente
4b8df58f-4308-4621-8f6c-a2c797b1aaf3,3299.17,26,1.8,Corriente
5b092026-10a5-4584-a7c5-bf2dbc43bb11,4254.11,18,12.2,Plazo Fijo
6f299f82-96b4-476c-ae55-565b92a8428a,3173.87,22,6.8,Ahorros
635fde19-fead-4fac-bd6d-37fc85023bb2,3028.68,27,2.5,Plazo Fijo
96a47216-8e85-4634-9955-5bd8aa1d76a6,2578.3,23,0.5,Plazo Fijo
868ae0c5-af0e-4138-a5e3-d3b3f84d1038,4876.1,25,1.5,Corriente
44ce2793-fbdf-45cf-b591-1a15fe3b709d,2017.89,32,15.7,Ahorros
713f1c62-3cd9-4d33-a4b9-ccb3b3b67958,4838.84,32,1.9,Corriente
d50ddcf9-a903-47ee-84aa-51ecf12a000e,3599.84,31,2.0,Ahorros
6d37e9d6-6708-42f4-9455-c4bb00d4fd5c,1320.83,26,1.1,Plazo Fijo
e0e1bfa8-0693-49e6-8330-a77545fb5b7b,3441.18,31,8.2,Plazo Fijo
1a761c31-d7c2-4370-8d57-d88101e4de45,479.97,23,1.6,Plazo Fijo
cb2757c2-546a-4e18-a640-2c1cb951353b,3750.61,32,2.0,Ahorros
aab5b49b-6a24-4af0-8671-07ffe5717adb,4062.28,24,2.7,Corriente
a18de263-9a91-46f4-89c0-c9bb19adaded,2289.17,24,2.8,Corriente
1428b163-598f-42a8-9c36-855b1dd852b9,3148.26,24,2.6,Corriente
efe0a694-13d3-4629-b5b3-d10ae8d45ab5,5344.99,27,3.5,Ahorros
3a7c8e32-4b64-4805-954e-8343192c0694,2393.1,24,8.4,Ahorros
48b837c0-3c53-4dc1-893b-d8cfc216af0e,1729.31,25,8.6,Plazo Fijo
377c6c66-12fd-442c-bcc4-1d2e76c7589e,4778.0,27,8.0,Corriente
d7f80600-1498-48be-a7ca-d4cd5d458b33,5355.1,26,0.5,Ahorros
59768983-7672-4b79-8e4c-79f810ff5e1e,3004.43,19,8.0,Corriente
71178bfb-f934-40c6-bc56-7e9e7f7e3e3c,4213.76,22,0.6,Corriente
6f5d1408-0230-482e-89c4-e663142e12a1,4609.77,21,0.7,Ahorros
12a9b351-951c-4f77-a4df-43dbc356ae0e,2109.02,25,14.8,Ahorros
70a67e87-8f15-4f53-b425-18bef6c18929,2417.63,32,8.6,Plazo Fijo
9ae08e5f-ddea-4d41-8bca-d29daa0a1600,4477.05,24,4.0,Plazo Fijo
0c7a0422-1973-4a48-b906-7cfdfa65bb21,5022.02,27,10.4,Plazo Fijo
97351bdf-a8e9-4ba1-9138-681c1204aadf,3675.46,24,22.7,Corriente
c717de31-c49e-49c2-9080-e27de0fbf203,1944.22,30,4.7,Corriente
de7e53a2-5aeb-462b-a2db-38ab535b2d45,5384.47,15,4.7,Plazo Fijo
d725b70d-e8f1-45e1-b8e9-09549a063305,2362.83,24,7.0,Corriente
7b048a56-d6dd-4dc9-815e-d7c5c8ba0ae2,2597.83,27,1.3,Corriente
f748f805-76d4-415d-9727-a5b34a9609a3,3410.81,25,0.9,Corriente
f93ee2f5-d5d9-4ce8-a41c-651d0b4663e1,4864.99,30,7.1,Corriente
e56a8d47-db6a-442a-ba06-e17ce6659695,4024.77,15,2.1,Ahorros
2fcf60c4-398b-4c27-8721-986ee98614e8,3497.84,19,0.7,Ahorros
a0d4a733-a8ed-4116-ace8-483db719cb46,3555.95,20,1.9,Plazo Fijo
35a945d1-f542-4127-a5c9-5668dc1f255b,3052.22,23,2.2,Plazo Fijo
c6d7a387-1fbe-4674-8812-8ff8fa435125,3669.77,35,16.8,Corriente
b03cef4f-9b20-4392-a53e-69137b431a4a,-35.47,24,6.0,Corriente
7460f155-0e67-4d46-b0ef-c7657a5c9818,2644.07,33,3.8,Ahorros
ff5db1d6-1c6a-4405-87b2-b4e0d55626e5,3289.59,16,17.3,Corriente
65972236-4006-4c88-a8b9-c8a55fc40c55,1618.78,23,11.7,Corriente
e1d5d02d-3654-435f-b856-63b600ae78a1,3463.59,23,3.6,Plazo Fijo
78be8014-82c1-4474-acbc-2138a0c359aa,2754.63,42,11.8,Corriente
561dd83c-0b1f-4637-b088-e27166874c72,5106.57,36,2.6,Ahorros
13060b48-17c1-497c-80e4-1083853f1196,4887.62,19,1.3,Corriente
04db968a-c541-4e9a-b562-ad5736947eed,2441.03,26,1.3,Corriente
d6247267-8e09-4a83-9326-ea8c273d08c3,2818.99,29,5.4,Corriente
e111515e-050e-45b4-a80d-cc444321f3b9,2911.26,37,3.5,Corriente
252226bf-afdd-408b-8841-7c271fc4f51b,2458.01,31,5.4,Corriente
fa718c8b-c585-4c85-a225-b09d2066e2f6,3234.03,24,5.8,Ahorros
42044bec-5ff4-4752-8572-d1729d2524a9,2090.06,26,0.1,Plazo Fijo
e649c712-f1c3-4f61-9a70-736a0afcb012,1643.26,36,0.3,Corriente
baf68806-1af6-4565-b746-e633801843c6,3747.25,26,3.8,Plazo Fijo
62f8cdb6-7779-43fa-8b6f-b463fd208502,3755.44,12,1.1,Plazo Fijo
0e238043-e37f-43ed-91ea-f18d0ece3bc8,2034.82,20,5.0,Ahorros
df515716-d8b0-4026-ac7b-39eee683a330,4074.43,22,4.0,Plazo Fijo
d609898c-4caa-49ee-b4c5-dcbd8b658acc,2242.11,24,4.4,Corriente
3c55a9fc-581d-46a3-b2b2-6336795e0a29,3303.8,25,1.8,Corriente
ca3f1bf6-d6a7-44b4-8045-bed7e941ac58,3984.41,27,5.1,Corriente
3e8bea02-836b-4fc1-b767-bd833358340e,2959.66,24,8.8,Corriente
17306047-cdd6-4f3c-9355-b049a73daaa8,3545.69,24,31.3,Ahorros
20a12af0-f8ed-4808-b5d5-732a433aa700,2380.28,20,9.1,Plazo Fijo
4b9df369-08da-465a-baab-047ce75e303c,2764.24,34,4.1,Ahorros
72235f22-1c35-4e70-99c9-cef317c1e6d9,2752.97,21,1.1,Plazo Fijo
064d9c25-4b62-451f-b46b-b074b0a02b64,2104.11,30,5.7,Ahorros
6e357245-40a5-4c7a-a5a1-67e363a5dcec,2787.87,30,13.9,Ahorros
b0b90211-0255-4714-a034-fd17f176b139,1141.66,23,1.2,Ahorros
fcef9046-8543-43f9-bef4-ffbb97451e98,2410.62,27,1.5,Corriente
3d585b58-8f1a-4360-9d8e-18a3e5b79ac2,2658.15,33,0.8,Corriente
670c48b9-b504-4064-9c86-133fcb2e10a8,2692.58,23,6.7,Ahorros
147f1978-136e-475f-8c48-780c6d71f85f,2710.2,20,2.6,Plazo Fijo
d2541cc2-ec98-4f1b-9022-194e93e7a8d6,2925.88,36,0.3,Plazo Fijo
5ac93298-9905-4959-9986-9660dacb28aa,3575.33,30,10.4,Corriente
48435dc5-b3e1-4629-9772-4d40e70c1e99,4049.42,21,4.1,Ahorros
8cdc02fc-f55a-43de-993a-b757945af077,2220.28,25,2.0,Corriente
0c9a6cb2-c7a5-482e-9d84-caf1d1ee3667,1556.16,21,2.1,Corriente
ca969d4c-f683-40f4-ac6f-ae33b6381822,1749.55,23,1.7,Corriente
e1e876d6-b81d-46f5-bb80-d6cadf934e72,2415.36,28,3.0,Ahorros
20b204ca-1bfe-4133-8e8c-3788e9644156,2577.69,20,2.1,Ahorros
34a97875-8462-411e-a597-6db263282aee,2076.0,19,4.0,Corriente
fd1142be-cbe9-4eb4-aea2-46daace37706,1444.66,19,7.4,Ahorros
d4beb2b8-b265-48ba-8d40-d9b4c84bc1f5,2452.66,22,5.6,Plazo Fijo
56561251-41d6-4fba-b218-bf2472efdd1f,3217.71,20,1.7,Plazo Fijo
827d6bc7-a776-4c22-83ac-e1db87a16a46,3714.04,20,3.8,Corriente
aa70f540-cd72-46ba-b964-22746ff5e5c1,2331.09,28,9.2,Plazo Fijo
a214ff0a-6548-437c-b0cb-982c77119da6,2504.4,23,0.4,Corriente
6dd30827-4500-4ad4-a5a0-84e54535912b,1887.96,40,0.4,Corriente
369a11d4-6eab-4706-bde0-90b0273dae6b,2962.27,20,4.1,Corriente
c99ca227-c560-4010-b464-549324d8b982,1981.89,17,5.1,Ahorros
3657dcdc-8a78-4520-95f5-344b271789a9,3687.75,26,1.2,Ahorros
e56074d0-2170-4ce1-b8e7-a179b52bdb46,856.96,22,6.8,Ahorros
2c247ce5-0401-48f0-b867-b4c77410bc0e,2568.44,37,5.2,Ahorros
85476e27-208a-4947-a489-115858a1334f,3361.33,27,12.8,Corriente
1f91c47a-ac12-4691-8628-bf1797c8a5f6,3220.6,15,0.9,Ahorros
fdb0d366-7936-4042-86a4-c9e93ad9e954,6231.64,17,7.0,Plazo Fijo
79ea1b10-754e-4ee4-80a9-dbfff3f35dd5,3419.76,19,0.4,Plazo Fijo
34ea6ad7-68e4-4993-aca6-c71a18dad9d3,1795.13,28,4.2,Ahorros
c61feedd-0ef8-4aaa-a4e7-3b5ef96bc325,2885.44,27,4.0,Plazo Fijo
dfbfb0b7-f7c1-4b69-8765-00d565bd0482,868.5,27,2.5,Plazo Fijo
b2535000-23b5-44d0-aab4-b0131a9bccff,2903.28,35,9.3,Ahorros
ef8225c7-a4b4-48e6-86d8-4c78f0de8e00,2000.33,32,0.0,Corriente
2584be72-c2a4-4f06-bb8a-5a99c062ea12,4098.47,36,3.7,Corriente
725fb474-5f2c-4a10-b438-ca97e99e5782,2340.55,23,1.2,Corriente
8c65b0cf-4704-47a0-8710-6e2b71eaff12,2859.88,18,6.8,Ahorros
5a8c6703-f8e2-4661-849b-0e9b132d8e04,2237.33,35,0.2,Corriente
ce9bc850-95b3-41f5-97dc-9ceba16e85c2,5086.62,28,8.9,Corriente
8a7f04f9-dcb7-4a28-a5e2-66bfbe7f4d96,2614.51,21,9.1,Plazo Fijo
f9fa7db8-b7d3-40ec-9f3c-f7540811ee48,5199.07,21,8.9,Corriente
1b84a130-7022-4a6a-b031-8395f7187285,3976.98,20,0.8,Ahorros
48c1482c-87d8-4a20-94c1-4d94990ca348,3578.48,33,5.0,Corriente
048a3b54-f414-47a2-b626-52e96c153716,3442.48,25,0.1,Plazo Fijo
75140f40-e67c-4171-8d4a-6150a5576a50,3472.56,26,9.4,Plazo Fijo
867a3c3c-0c2e-4ed9-bb03-bb6861752635,686.79,22,6.4,Plazo Fijo
