cliente_id,frecuencia_compra,monto_promedio,num_productos,edad,ciudad
824c535e-4b3b-45dd-8045-1d114ac76a0c,5,64.27,12,35,Petersmouth
be1bdfd5-e2af-44f7-98e1-20350b3baa00,9,186.63,6,67,Bensonville
85c61ace-87ad-4b37-a186-9fda0b9cd9df,13,189.15,1,38,Muellermouth
a53de0c4-600a-4f77-ae72-e529ae888143,10,120.32,16,46,Contrerasshire
70afc205-82e3-461d-9f81-2d2b6fc9ae64,5,198.57,1,38,South Kimberlyview
3d3b9fbb-2678-4642-9762-d40e364a68a9,14,152.9,13,51,Port Raymond
22f7b70b-9b3c-40c1-ab92-26271ab674ed,11,199.28,10,23,New Anthonymouth
5ff69d2e-cfe8-483a-af5e-e923f79eb4ea,8,152.99,19,37,Maynardtown
6b6360b5-e82e-468b-b914-df60d75d6c40,11,255.01,6,56,Port Kathrynfurt
1fc1c172-c775-4f64-95a8-e81b4c10d348,9,64.15,17,22,South Shanetown
d46c231e-2f23-4cd5-aeb9-8391c890834d,11,130.72,5,43,Port Jeffrey
2c2ac9ec-154e-4f51-9ce6-38772ce875c3,15,212.21,3,48,East Lynnview
14a01617-16e9-4493-8745-b01cc5b386ec,9,195.41,7,24,Anthonyshire
962f62bb-c95b-4bd4-b942-b931cfd07370,10,157.83,8,41,North Jasmine
91e12240-458d-4884-ba68-c27f6aed1cba,11,278.32,7,21,West Stephenville
69d22ed4-6019-4223-b9ce-26e4f6d8be05,10,128.22,16,25,Perkinsmouth
3cacf71e-61b7-48e2-9bc9-fb15105ead70,10,190.38,18,21,Alvarezfurt
7bdea039-38ff-4008-b9e0-45d4f1315490,11,199.27,18,33,South Ryan
9768771f-6b46-4ebf-9b8c-1969bfda6774,14,191.99,10,37,Lake Michael
7a6dca85-9af2-49d5-9587-4d94409ca18c,7,40.9,2,52,East Jason
cd1dd070-3126-460a-beae-e1da97481eb3,7,184.22,1,28,Davidborough
cd50bcc6-782f-4861-accc-fe15dbf0428d,4,230.52,15,30,East Jennifer
32ad1430-4c0c-4cdb-a6c5-a79e000df111,13,70.45,15,56,Adamsland
2a7f56df-9051-442f-9a75-9ac15ddf33a3,8,217.9,4,29,North Alexander
e8e82e17-8a8f-4058-9854-cccfe8b67fb4,15,161.84,6,61,Hendricksstad
6027d31c-f58d-4258-b0a7-1a826c842861,12,173.01,17,68,Williamsview
0f2ff71e-4e01-4926-b969-6950da1a7de4,14,93.91,5,36,North Jessicaville
e71c880f-f248-4c7f-b05f-b8fe3e9cb36a,12,183.89,13,43,Millershire
87c5f01f-34a6-4632-a26a-a3d4f809656f,7,149.09,13,39,Weavermouth
99e34741-7eb5-410d-848a-3b91e1808bf2,8,218.46,7,49,Kathleenview
ef503e67-ee38-4474-a319-add32c17a71a,13,106.94,6,43,South Christopher
463a6c57-d4c8-496f-bd73-85f291cf1ab7,9,150.87,6,31,North Paulport
c2b07393-9794-4a1e-9052-56b16d4ebfcc,8,204.42,19,38,Stewartberg
21248cb0-e4d9-4924-8937-849fe8d1ddb6,16,140.6,2,22,Anaville
68bba9ad-7ca3-40b8-a333-4a38dee90fc6,8,100.24,5,54,Lake Jeffreychester
9b2b3df8-d26b-49c4-b3d2-34d9c6ac4761,14,178.88,1,46,New Kelli
a6d6aca6-9aeb-4c0c-bfbe-6b5c1e79971b,12,181.25,10,69,New Lauren
f8363c01-0cca-49f7-8eb0-ba381d05f2dd,11,155.92,17,18,Port Cindy
7f128b16-8f9b-46ee-8661-ecac31f7b907,10,175.94,8,43,West James
ee7bef09-d496-456d-bed5-b1075e999a5b,15,150.41,9,46,Hermanport
8cd83171-5387-4782-9302-8c422b294d7b,10,79.51,16,46,New Danielburgh
b1560bc4-31d0-4fdf-b4eb-37a1c9a18f5a,6,104.95,3,41,Pierceborough
e9d8a86c-5714-4849-9a74-7605dec37f93,13,182.46,11,25,Port Jonathan
97ec43f7-193d-4ae6-ae51-6ad63555569a,8,105.87,11,33,New Derekstad
56acfa24-68d5-4088-b9a2-c17c270fb2d3,12,194.67,12,44,New Sydneyberg
5d978212-de29-422c-9216-05642b0e1f79,9,160.43,18,24,Davisfort
9307ab43-6b24-4591-b745-671b36b737fa,9,171.79,12,25,Oconnorport
04c26b06-9308-4ff0-b730-1e4bbd5f4b2b,13,120.96,4,20,Lake Jillian
1535aead-a691-4780-9669-e22f2719cf5f,7,200.04,13,47,East Brett
fb846d1c-3347-405d-b0a5-720a64781e14,5,182.22,17,41,Fisherview
d115216f-90ad-4d1f-827d-e0925cd340d4,10,73.93,19,19,Samuelborough
dba24ca8-2de7-41e6-a03c-718666a63bac,14,136.91,4,68,Port Henryland
2eea41ee-f64e-4882-87fc-f47ec0d682b0,8,100.18,13,37,Heathermouth
410f6992-2340-437e-954b-0040c022d2c6,12,95.53,16,27,West Ryanbury
4e8135e9-b0c2-454e-b66a-98af4df4b63a,9,156.68,12,48,Hancockview
7a857f28-9c3c-4553-b425-696fa4ec4f5c,6,211.2,7,23,Erinborough
e1561432-07a9-4e4e-b95f-6e07821ddaf5,9,64.28,12,55,East Karina
85e0cf74-0ba3-4c15-a13e-f3ba2d7813f7,8,175.25,6,66,Bellstad
a7fbd2ad-1cff-46f7-974e-a668a5f31757,8,175.79,6,25,North Patricia
d2770f82-12e8-4b07-8f2b-592babdebdfb,10,192.05,9,40,New Aaronfort
178b3cb9-dd08-4e36-b1eb-95687f8737f7,12,133.22,2,61,South Karamouth
b27b8ad5-239c-48d3-a560-b397a208ef89,15,174.31,13,31,Matthewfurt
2fd1ab47-8ec5-42e9-8414-27145d22d3e4,11,136.22,12,55,Port Christineborough
12f68f3d-ab8a-4ff9-a97f-283457d43e6a,9,194.04,18,59,Bartonborough
4a946e3a-77c3-4caa-9033-1a7430a7d72c,11,156.98,9,59,Matthewberg
1e598008-febe-40a1-8341-e9693c3d7048,8,210.47,5,36,Carolburgh
d694e4e9-337d-4e73-b28a-9b00793a77e9,12,165.28,3,24,Millerberg
42e60022-14b2-49d7-b0f2-1c451b2a24f5,12,152.03,13,64,New Richard
6f56dc85-1ba5-4007-813c-b0ef7be96294,6,83.96,3,67,Kyleland
d9c8f3c0-97d6-46aa-870d-a2f1123e551b,11,114.04,11,59,Cynthiabury
f1bc7259-19d2-43af-a455-619562662166,18,97.42,5,64,North Parker
670d2524-0b13-4708-80b6-9650848790c5,12,142.72,16,39,Crystalfort
176105ca-480a-4ed7-8343-0f9e713a909b,8,205.88,19,32,Wheelerfurt
c951611f-5024-4725-bac2-e7412ff694a5,9,151.77,4,54,Smithstad
36907016-2677-49e1-88a5-510242e092ca,9,100.63,2,36,Zacharyport
fe716bc5-a238-4634-b463-e2e2125840b1,11,128.83,15,68,East Loriport
5f89ebd3-56ef-4646-8740-712187096350,11,204.15,17,45,East Taylor
43fcaef4-495e-4b07-90cf-dee755361e77,9,107.03,19,61,Simpsonton
045e6854-822a-46c1-a6de-3b0963c27273,11,162.04,12,32,New Monica
7627dada-95b9-458e-b1f8-6050e2ff5d3d,9,129.11,2,61,Lake Thomasland
f2e31488-db0e-4a5f-924f-27be3217e0d7,9,221.8,15,23,North Stephenfort
7d3d42d6-2760-45c4-a7b6-5947d37ec376,10,184.05,9,41,Lake Kaylee
cd582bc7-1dd0-4ae0-bf89-d6855346f7e4,7,203.46,12,55,Deborahshire
93db9290-be62-4f2f-bce9-d816378441b3,5,77.87,19,27,Port Brandon
afc60a2b-8f77-459f-b8c4-f5a399c29ea7,7,154.09,13,42,North Felicia
f4257a21-0b13-4716-994d-3b5d730766db,8,117.7,8,59,Lake Darlene
4af91e89-fa4a-45fd-b869-3f65d95a137b,10,141.78,1,63,North Aliciaside
651f8ecf-64d6-4984-be6c-9bf8b887a8fe,14,170.17,5,63,West Annafort
3c6fba51-33a4-4daf-9227-84c864c29201,14,24.89,8,53,Andreafort
e65860b5-9712-4f34-b28c-98f1ec8a0bad,5,180.82,13,62,Raymondfort
72f9bfdd-aa48-4b66-be9a-e5f92e143f17,9,113.85,5,47,Lake Lauren
24f38e93-2e33-4b4e-87ef-b87826326c90,2,155.83,7,36,Cervantesmouth
f45137a5-8013-4d29-8a69-29b61df76a99,2,166.71,4,18,North Davidberg
3050f2eb-5df7-428d-a0b9-92c9c90c71ce,11,38.31,5,51,Port Justin
1fefde0f-d8c5-4065-b61f-2661bbc9e4f5,22,146.68,1,58,North Nicolehaven
ecd3a205-bf5e-4e6f-9875-f4097cdb046f,14,107.36,10,30,Christianfort
6bed6a8b-7576-464b-a57f-7d3510fb4c44,14,134.31,17,21,North Mary
c933f52a-74cf-4505-bc5e-a1abaa4e993c,11,224.96,16,28,Port Davidstad
78517c29-c298-4b82-9ed7-92339a379b84,9,75.37,16,68,Lake Katherinetown
d3209f4b-a06e-4308-ac13-220742dd7680,9,114.16,8,27,Port Jessicafort
7e7dc692-5d80-4f09-b37c-ba7e713bfd1f,7,87.71,9,31,Brendamouth
c37bf8c8-2f8a-422f-9896-5857b412f127,12,147.38,1,26,Donaldview
0cf3c29c-aaf4-4a63-8d47-850645c5589f,13,218.91,1,21,Robertstad
16162a83-b343-45f9-9131-572faed59ce5,11,253.67,4,23,New Michael
f54a2e3c-01d1-4dbf-8736-8f3a39552046,6,171.26,3,20,Terryburgh
56b109ca-7a78-4750-8551-29c8264438e7,10,83.83,5,44,Ewingport
9a9b18d6-3ecf-4710-817d-a5c46ae1ad46,7,156.79,1,54,Lake Joshua
762ec078-1e0f-48fd-9637-98fb54fe0d95,7,163.07,17,42,Pattersonmouth
39362117-dc42-4a55-b164-e8213d1bd4a6,8,202.09,16,58,South Dawn
444c7863-b13a-4170-b1fe-4a73f11ec80f,11,162.35,9,60,East Crystal
d3b9fcb9-67ba-4909-a7ca-4a6b4c582247,15,177.79,1,46,Phelpstown
676648eb-678c-4c3a-969b-c4eb618b4d1e,12,104.2,14,33,Lake Carlosport
b61d8869-bdd0-438c-bd12-a1b7493854be,10,134.33,9,26,Christiantown
538ce477-aea8-4f12-becc-964a2fc1f568,12,142.75,7,24,Lake Dennishaven
79aabeaf-ba68-4720-869a-494b69c39dc2,13,163.39,16,39,East Mike
9cab5d30-98c0-4e4d-8fd8-a0d235a92381,13,130.02,1,59,Petersland
241af519-f9ec-4587-b617-5369eb97efd9,6,111.91,17,57,Christinefort
f9e0ffcd-887f-4d47-aa74-0d944877ed9a,12,202.72,10,58,Joelburgh
3bc4efcb-5545-400d-9f8d-06054625ecc9,15,189.6,4,46,Lake Brian
46b7405e-4ff4-4c3b-b955-045142778e23,11,179.85,5,25,Josephton
4a47ee22-4023-4ac3-ac52-66379dae128b,6,177.69,10,50,Richardchester
5063a890-abb3-4d56-b1e1-fc25af71d3e3,9,157.61,9,31,East Loriberg
0b1feb47-c724-4a69-9ed1-a21478e9e72e,13,108.08,15,57,Marioland
d0179ac2-a187-4b21-a0ae-0f8a76a34edd,5,53.78,2,45,East Jesusview
33009ef8-6a7e-4c60-b60c-fb1cce150ba7,11,197.56,11,58,Lake Stacey
0597a0c9-da73-4451-80fe-b94628a32dd9,8,94.83,7,50,Matthewborough
74d9a0c5-2126-44a4-af32-73fdd9b10218,8,179.12,3,34,Collinsside
9e1979ba-abcd-4e0c-b579-d9c7c3e2c46c,11,110.31,14,44,Susanfurt
59678705-335a-47c1-8f76-053aa1bfdd88,10,135.47,10,18,Port Bill
0196bbee-a000-481a-af2b-f68e4c11f46c,18,230.93,6,54,Wesleyberg
69672c33-2e76-47b9-9da6-86ffbadce8a2,6,118.35,4,54,North Michaelhaven
4cab7c03-801d-497f-896a-90af028e4cdc,6,173.31,16,26,New Brandy
0a38d980-1a01-49b8-bb51-3a74a56ab69d,9,86.43,12,42,Simonside
f35575a0-7540-4628-ab04-146428275257,8,199.51,10,43,North Nicole
8e8bba0a-fe69-4bc2-abca-69dc87c55136,4,212.08,3,53,Alfredville
2c6196fc-128d-4d7f-a56e-07b6b42fe139,11,139.67,18,42,Port Timland
e1108102-bd48-456d-bd37-e8c0e5f6c396,7,135.2,1,59,Lake Tina
4f5566c4-4b33-4275-8008-5437a99e3b57,8,182.61,17,39,Austinfort
8d5c2727-e4af-47b9-82ae-d9d5d42af0da,9,141.59,17,25,Williamfort
d93d6691-c5a1-48cc-8050-fc0f97035176,6,84.57,18,65,West Ginaborough
84284309-1878-4bc7-8572-d7ef1a6ad034,12,108.53,14,61,Port Dale
f6fe7adf-f673-4469-945a-48ac22489433,5,236.74,15,57,Port Lauraport
0dc78130-627b-447a-bbe2-4380dc031c1a,8,225.69,12,44,Robertsbury
27704c27-35a1-4bc4-a1e2-74b61d34a17f,6,143.84,13,23,Joannport
e6dab116-5683-44e5-ac46-fdef231533de,16,74.55,3,54,West Marcia
ad879a58-5151-419f-8199-63c857d4bc6a,12,117.47,3,51,Port Billy
bbf356ef-62ab-4926-a49f-602303d77580,21,192.18,8,58,South William
a1156953-7d87-4b42-b997-add57d9126c4,12,84.4,14,43,New Sean
cabb8fb2-9cde-4934-af52-956bafa8706b,11,144.37,7,21,South John
d8d3a035-18d1-4069-8b5f-657b33ae6d11,7,127.61,13,25,Lake Eddie
00df21a0-dd10-4117-94a7-9c9f089fc27f,13,207.68,5,19,Susanhaven
d88fc781-b442-4166-a494-c39028593b42,13,204.49,19,31,South Jim
9d4cdd63-38c5-423e-a19b-1ea7c30e1298,7,166.31,11,36,Michaelfurt
98c683c2-76de-4937-bf37-c886bee8027f,11,171.44,17,41,Juantown
9564f41c-d318-4cbf-89ec-29ac2a63102b,6,122.95,16,36,Port Anthonyberg
f801e929-82bd-4b2a-924f-91bf2daba111,13,116.27,6,63,Victoriabury
e2753c2b-18a0-4044-8780-a8f3bc33c08f,11,158.23,8,24,East Kellybury
be75076b-c903-42ed-93cf-6afd0c1d0fe0,11,172.05,1,65,Dominicview
7d14ced2-ae77-4394-b56b-84f97a9957c9,9,112.69,11,35,Tylerton
336c04c0-c3a8-4006-8af3-09d161e9fc37,10,123.38,8,60,Michelleside
89b45223-432d-4c13-901c-1a75700c1f8c,9,113.37,15,40,North Jonathanfort
38871677-b752-4b80-9c75-ad713842bd8c,16,197.74,3,45,Goodmanburgh
f29dae9f-d782-4e94-bb87-dda851e5f70d,17,179.84,16,67,New Brian
492fe3ea-ffa6-4030-86b6-e1a74d5fdab6,12,170.35,19,57,East Kristen
c2229a4e-7d8b-43ae-ac92-521aaf0b4a2f,7,180.09,3,62,North Robert
4ef9124b-629e-443c-b4de-936e4c9edda7,11,157.78,2,53,Lake Alisonland
8e1231e9-3f6b-4ce8-a9b9-9cd728ddb5e4,11,107.34,18,19,West Josephfort
875d1a22-77fa-4813-a3cf-fd9556722822,8,161.33,19,48,Greenchester
7af9590c-70fc-4c1b-87d8-d4fb05a7bccb,8,163.89,11,33,Edwardshire
49a74fb1-4a9e-48d1-8e10-6674bb0b8bc1,11,174.02,4,43,North Megan
0a7c5d7d-34e7-47f8-8ab2-fe6ed4e3dbf3,8,212.83,3,68,Lake Frank
f7eaeb2b-05f3-43e9-857f-3cb7f49a5c40,9,141.4,2,24,Port Jamestown
55284118-1ada-4df6-a8ea-b3c07d6f2b4c,4,204.75,10,29,South Elizabeth
bee701b6-e6b9-4e1f-8df3-0712485bcd65,8,204.46,15,26,Davidstad
5823fb5d-50fa-48e0-89b2-33cab0c87c7e,7,109.97,10,37,Brookschester
04562f12-7e18-447a-8001-ffe1896e57ce,14,157.57,6,65,Angelaland
f2520f0c-21c3-4091-91b5-264a96a47cd5,11,194.59,4,68,Johnstonport
940b6134-712e-46f8-aec4-32cfc1d2a30d,9,110.66,9,68,Carterside
d3b36a92-24c4-487d-a693-f5f2836fcb18,6,149.89,3,69,South Roberthaven
604c2dea-d6b2-420c-9c70-186124cc5fbd,3,203.88,6,60,Bartlettborough
df574657-f372-414d-a834-fcf0415da352,6,243.45,8,65,Lake Lisa
c2e3bf31-71b4-4e9f-a9de-4fd558bf7b25,9,207.83,6,19,West Autumn
ad6b8541-0595-4fe3-be18-3198c5859e54,9,170.26,17,53,Johnfurt
01e5201b-09d8-4228-a9b4-52ff690a5d0e,6,31.03,13,39,Jameschester
53bc0908-e1ba-4725-9640-a022b0aff495,9,78.05,7,22,Patriciafort
95ed31dc-b81a-4386-8c0a-ff45c442db27,9,118.51,9,19,East Gloriachester
8c179e3b-eccd-4be8-a162-033f860d9644,8,187.11,19,38,West Francisco
0273ce25-125b-4d19-b48a-9f213f5397dc,10,156.09,3,35,Lake Matthewport
294a06d4-e621-4fb7-822e-3f8789654df7,6,175.29,19,57,Floresstad
135cddb7-82a6-459b-8096-56dd70813220,6,117.76,2,37,North Eduardo
1e64a9f2-7fc0-4f84-aab7-aa1d6aaf453d,9,241.02,5,59,New Karastad
418dc01a-1c47-4ae9-bf8b-3895d8278538,11,72.23,10,35,Meganchester
79e6ae15-c8f6-4990-ae90-1fea1b4d0ea7,16,139.04,14,45,Anthonyville
3d164d01-9982-4f20-b6a6-5bb42d70dd1b,5,152.22,16,27,East Judyburgh
fbf6b5da-169f-4b16-a17e-2262260fd62c,9,146.31,15,32,Port Michael
e0aba304-1623-4b3a-8c4c-75a5ed0dd4ad,11,112.13,5,45,North Adammouth
6f438a2e-4308-48ff-b90d-7bdf320b9c58,9,176.49,2,40,Andrewton
b074e924-49b8-42ac-8977-33d8bbe979c4,11,169.16,12,52,South Nancy
79d2c949-2be9-455e-a2ca-1e812b447327,10,160.04,17,65,Brendaview
9a8acc51-72bf-49a1-8d78-54e7580d6613,11,154.66,4,35,Kaylamouth
7cf19733-1de2-41cd-98fc-188dd2139789,13,154.41,9,38,Haileyland
8c502260-9d7b-4dcc-b979-99017ce5a977,7,216.31,15,52,Vargasport
6572165e-50de-424f-bb7a-25f05fce2cf1,4,168.99,19,24,Alvaradofurt
6f09c56e-f44d-4d9b-a0ce-5def2f6632de,8,258.61,19,34,West Kendraland
9043e9dd-d99d-4a81-876b-aea29c29c769,7,133.95,4,23,East Eric
656fab51-d94c-4ff1-a041-9c1c8d42223e,12,225.35,2,25,Ryanview
0cc22663-5419-4112-9807-5c8f0840a4fa,8,162.84,7,40,Adamsview
fd2c8354-840b-48fc-9414-03d9351c153c,13,130.93,1,36,Jonathanmouth
5849a1e7-4265-4111-bed1-650a4aed0fc7,10,201.84,19,48,Pattersonburgh
ed6335fe-e1e2-4fa9-bf81-62f1ad653ed8,8,183.59,5,33,Port Wendy
39541e15-4401-42de-9450-c0abb2b7e43c,15,175.53,7,63,South Jocelynbury
464c8f18-001e-41c6-8513-ed138caf934f,10,200.31,1,27,Laurashire
a8a5c1be-a0e6-45aa-b252-31c3d3ebf8b7,3,39.04,19,30,South Alyssaberg
b8a14053-acb6-499d-bf41-66cb671f6d27,9,88.3,2,46,West Jenna
e140aef0-34f9-49e8-a1cc-383a6a3384d6,10,241.42,6,65,Shelbyfurt
2e7aab11-576f-494a-993c-e4d8e5d3d8ae,9,83.28,19,25,East Anna
e8f7efbe-1a77-46eb-a484-753e47e8ba9e,11,180.38,17,48,Pamelaton
6bcd3770-4371-4377-95c6-44b3eaef606e,5,134.07,5,48,Maryview
5568a621-1db4-46eb-bcab-f89b67f45190,6,117.84,17,63,Hillborough
27af4cc8-61eb-4acb-950c-ed3311e846c6,8,237.19,15,44,East Kayla
815e8fd9-5b8d-4984-9304-427cbab688d2,12,125.18,5,47,West Robert
e36f5e01-2853-469d-8d90-14e6d524c4eb,7,-10.96,7,62,South Brianna
54024345-5f82-4fb3-a509-758fe1d46034,16,147.3,19,59,Port Lisa
eddda17e-1112-4fed-914b-b094e65c9b52,12,144.45,9,37,Sloanfort
15822041-e1dd-4163-90e6-666a4ede63c8,6,142.55,6,48,South Crystalburgh
2dd7ef49-a451-40ff-9fd2-9bbf413a605a,6,108.61,16,18,Maryfort
5dae8d1b-99b9-4464-8314-c9d7328f185a,10,41.84,4,66,North Masonberg
eb17ddc0-150e-485b-ae50-97faf2c35345,11,178.53,16,31,Grahambury
d73a1a75-d089-4333-98d6-6ac31e1de448,11,74.97,13,39,Gordonstad
0fd05477-1ac0-4b87-8ef1-386aae1592c7,7,148.41,4,46,Port Donna
39ad55f4-cec9-4fe4-8780-0e26297e322d,5,96.26,6,60,Thorntonshire
b4190813-2e1f-48be-8da8-6c6995da4ae4,9,161.87,3,61,Victoriaville
e366fdf1-76bc-41f0-8355-dade2f021550,9,181.03,2,37,West Brenda
edc19d88-3441-4404-a3da-08bf17ca02f6,15,202.73,18,68,Sarastad
09f83bfc-8a79-4780-8174-ec42df562274,10,182.56,3,65,New Melissaside
55a67407-add3-472a-809f-fc52363cde4e,9,206.53,17,47,New Miketon
6ce54ee1-00bb-4dcf-acaa-17c425ceced8,8,141.2,15,38,Christinaville
dcb146fc-fc68-415d-bcc5-99ae0d980007,15,117.4,17,67,Carrton
3e8e4776-e769-4e5b-bccc-e342af71c30d,8,98.92,3,68,New Gabrielshire
642417ee-48f0-4bdd-b8ee-e86f5bca7733,7,95.5,18,21,New Sarahbury
6a6daee1-74fa-4931-a33c-06793707a953,12,197.66,8,63,South Kevinton
117e95be-dfbe-419c-ba48-faf927a5635c,10,167.23,17,44,New Davidshire
44837048-9951-4c61-875b-9568c76320e0,15,98.25,11,40,Nguyenton
4613751d-7497-4e96-b9a5-a7e3c72c605d,4,196.62,17,57,Tracyfort
a2c15e99-923b-455b-b6d0-e51806be8685,10,222.58,7,57,Allenport
c468f49a-47bb-4c70-a606-cec67a046724,9,150.17,19,46,Cartertown
422b3892-de58-4787-a1af-e0a3473c27d8,12,69.97,14,33,Perkinsburgh
dee09e32-154b-4467-928e-e17f05822dd1,7,223.06,16,68,West Davidmouth
d9f25e8e-3a8b-47c3-b8fd-1411ecbce8ce,9,119.92,7,51,Manuelton
8968e597-3399-4e35-81b1-6d39791013f0,7,170.33,7,69,West Bethfurt
186bf510-30f1-4acb-8062-da3b3f5a9db8,15,117.64,9,60,North Sharonport
6fae4cb8-84be-4f99-a384-aa8cb4ee0645,8,185.05,1,28,Lopezmouth
77724858-eed6-41ea-9877-20a4e2b429e7,5,98.96,18,66,Matthewland
5940ffaa-f123-4785-a9a0-e3ce7c22dd83,10,132.54,14,61,Donaldmouth
8567c674-0151-4933-a958-3b4fe5cd93b5,8,137.08,14,47,South Benjamin
2eab2a1b-579f-4292-a3a7-1b4d9911c436,11,146.56,8,48,Taylorchester
ddf8d2a2-7e08-4dfe-9665-4ce3c351f934,6,118.0,15,31,Youngborough
1ff3b98c-dcbb-4eaa-8013-2e5e16f6c5ff,9,207.0,19,18,Spencerbury
c3175126-7ca9-468e-865c-aeea862f483f,12,214.86,3,30,Adamland
57054a46-bc2d-4343-9d6a-38bf7135135b,13,86.66,18,25,West Richard
06d171a5-90f2-4fee-80d7-b698eb0de8ed,9,149.9,11,33,Port Patrick
5b67b1c8-ccc7-4c06-b86d-02d3316bd725,13,170.0,1,25,Lake Rileyberg
5f5240a2-533b-40b5-84c1-7c035c2cd843,7,103.49,14,62,Hendersonland
801bad8d-619c-4a44-8a4e-69f1ad6c3fa7,9,137.91,14,40,East Victoria
22da7fee-7cee-4540-a32e-5b9efe05b228,4,116.34,17,42,West Stacy
b955573c-5c71-4851-8088-17fc1e209a79,9,97.64,12,28,New Thomas
7fe720d6-d9d0-4939-90ee-b2592b4ff707,7,182.69,18,68,New Cristina
d8804c75-97ac-44fb-93f3-a18e70239518,10,181.54,16,57,Nicholasport
2292caec-5384-4454-b44f-e3e7dacb5c15,11,185.07,16,66,Ricardochester
372ad673-30f1-4fa8-9839-8888e63a1c65,12,205.24,12,52,North Jonathan
1a1ac220-d6fd-4ae6-a943-a5f4a028816e,12,120.94,7,22,West Kyle
a2a56eed-cb5c-48b3-9211-9c65e89ec7b5,12,144.48,2,50,Garzaton
99083325-a698-42e6-ba39-5fa80b9c7606,14,122.47,16,64,South Danielhaven
05502068-9a8d-4bf3-a7ee-6a21eba60d32,10,202.07,6,28,Sarahville
bb87511a-64c4-4de6-a749-a09e99e65b81,14,109.51,10,18,Elizabethland
d218c183-5dcf-4031-a2aa-b20652024f33,9,147.43,5,55,Rachaelview
1df6a594-985a-41ac-b5bf-4732527847f6,9,237.05,5,37,Scotthaven
026f48b3-596a-42d9-8b17-6fb6e0d1abe7,6,185.63,4,46,Michaelland
9e9f7e55-cc6a-4100-a9cb-2b2bc6e8a4e8,11,169.28,13,25,Walshchester
b783cefd-1255-413a-bcd9-eec50cfe2462,15,89.27,8,32,North Melanie
2a2bb54d-3771-42c9-886f-42446210eacd,9,112.07,14,69,North David
2beffdd5-d34f-4d6d-bdfa-eb0557b0820a,9,187.4,16,69,Jessicafort
4ffb584d-b2f5-4ab8-9dde-f4e3dbc59ae2,8,292.89,15,63,Rosalesville
01cdccb5-7822-432f-ae9d-ab5bb42bff5d,12,133.67,7,30,Jacksontown
cf2d7bb0-4196-4f87-8de3-a36232956731,11,75.56,6,67,East Josephland
725ee39f-d2ac-435c-93dd-876bae6f2586,9,111.72,6,24,Griffinchester
37fe2e72-913c-4530-8160-ba7d0160fb8c,4,162.51,10,60,Oconnorstad
6eac6a1a-677a-4d95-977e-347c7127b2fc,9,81.97,12,30,Lake Johnberg
98595460-7fe1-43a3-a79e-6c0b5430c85f,13,165.82,2,48,West Virginia
b9c6559f-485c-4b8c-ae0a-96613c630648,20,162.58,14,62,Samanthatown
2d202139-981e-442b-b0d6-9644a971a74b,9,146.64,4,23,Jarvisbury
911d9233-8c4c-482a-a618-3d76d668d7b3,8,122.96,14,60,Port Williamfort
d485b612-3cda-4632-97b7-d425509572d6,7,172.78,3,20,Hannabury
f19efca7-664b-4282-a4be-58d20a3cfc72,8,150.04,7,55,Bryanfurt
1082ae63-bb8c-4442-96c1-d83e5cf26dd5,11,189.37,9,37,Port Brittany
4536325b-26e2-49cb-b08a-6e71ec1560f0,15,126.41,12,20,Diazton
2121eaca-82ef-4ad4-a2ca-9bff92147001,12,133.89,9,36,South Matthew
59f5788c-061d-4b04-ba7c-832a8b68bb78,12,203.52,4,29,Port Charles
44955f84-8a25-4208-89bf-ae27292fac9c,8,90.3,14,47,East Jennaside
7ff8b725-90d0-4e28-a807-572bb3de42e7,7,240.52,17,54,Port Daniel
061b97a3-ca73-4f1c-83f8-bfe65b4bd1a7,13,212.23,2,37,Jeremiahstad
1c62b947-a429-4eb6-bf54-d16c47e2ec4a,15,165.19,10,49,Port Matthew
04cec3f4-2ac0-42b0-b1e0-fd69164dca1f,10,163.92,11,18,Teresaside
49fb8606-e5fc-446c-99fc-49f6906f9c42,9,269.35,1,42,Davidberg
2d104191-2b8d-4dae-a159-53ebc7e8b6b9,7,98.37,18,35,Brendatown
a5ebd0e2-e323-4b7a-b7ee-daf485f3d184,8,211.93,6,56,Stephenview
63e49274-5e7d-4010-affa-638db53dc141,7,116.59,18,46,Darrenchester
2f2ad010-6573-4f4e-a707-048d64a86e5a,7,174.59,1,25,North Taylorstad
1ae35050-693e-4c04-ad20-ff706be923b7,6,113.08,12,23,Lake Jessica
2afd49ad-e442-47e4-8639-a9914d9b73f3,9,176.26,4,25,Brownland
71ee5f40-fcdb-4f2e-8489-6a93c13989c3,15,206.14,9,32,Lake Christine
544d9529-b6d8-4c06-9e8b-070e60415fd6,12,74.24,12,59,Port Tiffany
23a38bf2-deec-49d1-96ce-10f0e11113a9,5,166.83,10,39,Shawberg
13f119c9-382a-4764-9910-5d2e3e51f869,13,203.22,17,59,Ashleytown
f1fa96ac-c424-4272-a6a5-5920bb6c9c90,13,92.95,9,58,Erikhaven
bf5a60c7-f560-493f-b4f3-00a78b298408,5,175.58,11,20,New Stephen
9eb1c94c-c58e-4743-8285-1685c1bde17a,12,159.84,15,55,Port Tommy
463bb302-ecc2-47c3-bf79-f76ffbc65c6a,4,176.91,19,66,Rivasland
c611427c-e60d-4b8e-ae0e-0147ed997b03,6,159.22,19,59,South Derrickfurt
